"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"","    Beechcraft 300 King Air 350ER","Friday 3 April 2015","Beechcraft","N957ER","FL-957","2014",NA,"0 / Occupants: 0","0","Destroyed, written off","Other","Wichita-Colonel James Jabara Airport, KS -   United States of America","Standing","-","-","-",NA,"","An overnight storm caused the collapse of Hangar No. 9 at Wichita-Colonel James Jabara Airport, Kansas. Six aircraft were parked inside the hangar at the time of the collapse.  Aircraft involved were: N275BT (FL-275) of Executive AirShare; cancelled from US register 15 July 2015 N5018S (FL-918) of Beechcraft Corp; cancelled from US register 8 June 2015 N5019Q (FL-919) of Beechcraft Corp; cancelled from US register 8 June 2015 N5027X (FL-927) of Beechcraft Corp; cancelled from US register 8 June 2015 N957ER (FL-957) of Beechcraft Corp; cancelled from US register 8 June 2015 N958AR (FL-958) of Beechcraft Corp; cancelled from US register 8 June 2015Sources: Kansas.com  Wichita Business Journal  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":46,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150403-3"
"","    Beechcraft 300 King Air 350ER","Friday 3 April 2015","Beechcraft","N5027X","FL-927","2014",NA,"0 / Occupants: 0","0","Destroyed, written off","Other","Wichita-Colonel James Jabara Airport, KS -   United States of America","Standing","-","-","-",NA,"","An overnight storm caused the collapse of Hangar No. 9 at Wichita-Colonel James Jabara Airport, Kansas. Six aircraft were parked inside the hangar at the time of the collapse.  Aircraft involved were: N275BT (FL-275) of Executive AirShare; cancelled from US register 15 July 2015 N5018S (FL-918) of Beechcraft Corp; cancelled from US register 8 June 2015 N5019Q (FL-919) of Beechcraft Corp; cancelled from US register 8 June 2015 N5027X (FL-927) of Beechcraft Corp; cancelled from US register 8 June 2015 N957ER (FL-957) of Beechcraft Corp; cancelled from US register 8 June 2015 N958AR (FL-958) of Beechcraft Corp; cancelled from US register 8 June 2015Sources: Kansas.com  Wichita Business Journal  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":44,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150403-2"
"","    Beechcraft 300 King Air 350ER","Friday 3 April 2015","Beechcraft","N5019Q","FL-919","2014",NA,"0 / Occupants: 0","0","Destroyed, written off","Other","Wichita-Colonel James Jabara Airport, KS -   United States of America","Standing","-","-","-",NA,"","An overnight storm caused the collapse of Hangar No. 9 at Wichita-Colonel James Jabara Airport, Kansas. Six aircraft were parked inside the hangar at the time of the collapse.  Aircraft involved were: N275BT (FL-275) of Executive AirShare; cancelled from US register 15 July 2015 N5018S (FL-918) of Beechcraft Corp; cancelled from US register 8 June 2015 N5019Q (FL-919) of Beechcraft Corp; cancelled from US register 8 June 2015 N5027X (FL-927) of Beechcraft Corp; cancelled from US register 8 June 2015 N957ER (FL-957) of Beechcraft Corp; cancelled from US register 8 June 2015 N958AR (FL-958) of Beechcraft Corp; cancelled from US register 8 June 2015Sources: Kansas.com  Wichita Business Journal  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":49,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150403-1"
"","    Beechcraft 300 King Air 350ER","Friday 3 April 2015","Beechcraft","N5018S","FL-918","2014",NA,"0 / Occupants: 0","0","Destroyed, written off","Other","Wichita-Colonel James Jabara Airport, KS -   United States of America","Standing","-","-","-",NA,"","An overnight storm caused the collapse of Hangar No. 9 at Wichita-Colonel James Jabara Airport, Kansas. Six aircraft were parked inside the hangar at the time of the collapse.  Aircraft involved were: N275BT (FL-275) of Executive AirShare; cancelled from US register 15 July 2015 N5018S (FL-918) of Beechcraft Corp; cancelled from US register 8 June 2015 N5019Q (FL-919) of Beechcraft Corp; cancelled from US register 8 June 2015 N5027X (FL-927) of Beechcraft Corp; cancelled from US register 8 June 2015 N957ER (FL-957) of Beechcraft Corp; cancelled from US register 8 June 2015 N958AR (FL-958) of Beechcraft Corp; cancelled from US register 8 June 2015Sources: Kansas.com  Wichita Business Journal  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150403-0"
"12:23","    British Aerospace BAe 125-800A","Wednesday 8 April 2015","Arrow Aviation","4X-CZO","258183","1991",NA,"0 / Occupants: 6","0","Substantial","Accident","Tel Aviv-Ben Gurion International Airport (TLV) -   Israel","Take off","Ambulance","Tel Aviv-Ben Gurion International Airport (TLV/LLBG)","Kazan International Airport (KZN/UWKD)"," AIAI","Accident investigation report completed and information captured","The BAe 125-800A aborted the takeoff from runway 26 at Tel Aviv-Ben Gurion Airport, Israel, after the aircraft began to swerve to the right as it approach decision speed (V1). Shortly after cxoming to a stop, a fire broke out in the right main gear wheel area. The fire was extinguished by ARFF. The accident is classified as a technical failure of the No. 4 wheel tire, a result of the aging process of the tire that resulted in the weakening of the ""insole reinforcement layer"" and the separation of the insole from the reinforcement layer, during the take-off run. The failure of wheel tire No. 4 started at a relatively high speed of a heavy plane and it created a chain process of load on the other wheels and high heat. Wheels 3 and 4 failed respectively (the fuses melted), due to the increase in temperature inside the tire and the air was released to prevent the tire from exploding.Accident investigation:   Investigating agency: AIAI Report number: 33-15 Status: Investigation completedDuration: 5 monthsDownload report:  Final report Sources: Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":103,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150408-0"
"18:45","    Gulfstream G-IV","Friday 10 April 2015","La Venezolana de Seguros y Vida","N450KK","1225","1993Total airframe hrs:7473 hours","Rolls-Royce Tay 611","0 / Occupants: 2","0","Substantial, written off","Accident","over Caribbean Sea -   Atlantic Ocean","En route","Ferry/positioning","Caracas-SimÃ³n BolÃ­var International Airport (CCS/SVMI)","Fort Lauderdale-Executive Airport, FL (FXE/KFXE)",NA,"Accident investigation report completed and information captured","A Gulfstream G-IV, N450KK, was substantially damaged during a cabin over-pressurization event over the Caribbean Sea while en route to Fort Lauderdale-Executive Airport, Florida (FXE). The pilots were not injured. The airplane was operated by a private company. Day, visual meteorological conditions prevailed, and an instrument flight rules flight plan was filed. The flight originated at Caracas-SimÃ³n BolÃ­var International Airport, Venezuela about 16:30. The pilot reported that the purpose of the flight was to fly the airplane to FXE for scheduled maintenance. About 2 hours and 15 minutes after departure, at flight level 430, the crew observed a red warning light indicating a maximum cabin differential pressure of 9.8 psi, followed by a red ""DOOR MAIN"" indication. The pilots donned oxygen masks and referenced the airplane's quick reference handbook. A loud ""bam"" sound was then heard in the cabin and the crew initiated an immediate descent. The cabin pressure outflow valve was opened manually and the airplane was leveled at 12,000 feet above mean sea level. The flight continued to FXE unpressurized and landed without further incident. After landing, the crew performed a walk-around inspection and found no obvious anomalies with the airplane. A subsequent inspection of the airplane by maintenance and engineering personnel revealed structural airframe damage, including a cracked floor beam, dimpled areas in the floor boards, damaged structure between ribs, and damaged wing links. An initial examination of the fuselage revealed that the outflow valve safety port, located on the outer fuselage, was completely plugged with a foreign material resembling dried dirt from a mud dauber. PROBABLE CAUSE: ""The in-flight failure of the cabin pressurization relief/safety valve (CPRV) due to an obstruction of the CPRV static port, which allowed the airplane to overpressurize. The reason for the initial overpressurization condition could not be determined.""Sources: NTSB  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150410-0"
"12:32","    Lockheed NC-130F Hercules","Monday 13 April 2015","United States Marine Corps","148897","3627","1961",NA,"0 / Occupants:","0","Destroyed, written off","Accident","Port Hueneme-Point Mugu NAS, CA (NTD) -   United States of America","Standing","Military","Port Hueneme-Point Mugu NAS, CA (NTD/KNTD)","",NA,NA,"The aircraft rolled forward unexpectedly and impacted a ground power unit.Sources: c-130.net  Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150413-2"
"13:21","    Boeing 737-85R","Monday 13 April 2015","Jet Airways","VT-JGA","30410/1228","2002Total airframe hrs:37630 hoursCycles:27791 flights","CFMI CFM56-7B24","0 / Occupants: 67","0","Substantial, repaired","Accident","Khajuraho Airport (HJR) -   India","Landing","Passenger - Scheduled","Varanasi Airport (VNS/VIBN)","Khajuraho Airport (HJR/VAKJ)"," AAIB India","Accident investigation report completed and information captured","Jet Airways flight 9W2423 was a scheduled service from Delhi to Varanasi and Khajuraho. The aircraft departed from Varanasi Airport at 12:45 local time and the flight was normal till touch down on runway 19 on Khajuraho Airport. The captain was pilot flying and co-pilot was carrying out duty of Pilot Monitoring.  The captain carried out an ILS approach and landing on runway 19 at Khajuraho Airport. At touchdown the aircraft pitch was 4.39Â° with a vertical deceleration of 1.65G and a touchdown speed of  120 kts (Vref -4kts). During landing roll, 15 seconds after touchdown, at speed 36 knots the left main landing gear aft trunnion pin broke and the aircraft started deviating to the left of the center line. The aircraft came to stop on the runway with damage to the left hand main landing gear and resting on the no.1 engine, nose and right hand landing gear. Hydraulic fluid spillage occurred due to damage to the main landing gear.  An emergency evacuation was carried out on the runway. All four main doors, escape slides and four emergency over wing exits were opened. However, the passengers used two escape slides (L1 and R1) for evacuation. One cabin crew member received minor injuries (bruises) during evacuation. The runway was closed after the accident as aircraft became disabled on the runway.  The disabled aircraft was removed from the runway at 16:45 hours. PROBABLE CAUSE OF THE ACCIDENT: ""The LH Aft landing Gear trunnion pin failed due to overload following fatigue growth. Crack initiation was in the heat affected area where excessive grinding was done at the time of overhaul. Initial crack growth is charterized by intergranular cracking (assisted by hydrogen embrittlement mechanism) until fatigue took over.""Accident investigation:   Investigating agency: AAIB India Report number: Final report Status: Investigation completedDuration: 2 years 1 monthDownload report:  Final report Sources: History of this aircraft Other occurrences involving this aircraft ï»¿  1 July 2019 VT-SYK SpiceJet 0 Mumbai-Chhatrapati Shivaji International Airport (BOM) sub Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150413-1"
"07:09","    Swearingen SA226-TC Metro II","Monday 13 April 2015","Carson Air","C-GSKC","TC-235","1977Total airframe hrs:33244 hours","Garrett TPE331-10UA-511G","2 / Occupants: 2","0","Destroyed, written off","Accident","11 km N of North Vancouver, BC -   Canada","En route","Cargo","Vancouver International Airport, BC (YVR/CYVR)","Prince George Airport, BC (YXS/CYXS)"," TSB","Accident investigation report completed and information captured","The Carson Air Swearingen SA226-TC Metro II was operating as flight 66, a weekday cargo flight between Vancouver International Airport (CYVR) and Fort St. John (CYXJ), British Columbia, Canada, with planned stops in Prince George (CYXS) and Dawson Creek (CYDQ). On the morning of the occurrence, CA66's first officer arrived at the airport at approximately 06:00. The first officer appeared to be in good spirits and spent about 5 minutes in the flight planning room before going to the aircraft to prepare it for that day's flights. The captain arrived at approximately 06:15 and went directly to the flight planning room to begin preparing the morning's flight plan. He appeared to be in a positive state of mind and spent a few minutes speaking with other company pilots who were also preparing to operate flights. He used a company computer to access weather information and placed a telephone call to NAV CANADA to file an instrument flight rules flight plan. No abnormal behaviour was observed by anyone with whom he had contact. The captain then walked to the aircraft and spent about 10 minutes in the flight deck before assisting the first officer with loading the flight's cargo. Final flight preparations were carried out by both flight crew members before they boarded the aircraft and started the engines, at about 06:45. At 07:03, CA66 began its take-off run. The aircraft lifted off after an approximate ground-run distance of 2800 to 3000 feet. This was within the expected normal performance for the aircraft type. Shortly after takeoff, CA66 contacted CYVR terminal departure control and was cleared to 9000 feet above sea level (ASL). A short time later, the air traffic controller assigned the flight a northbound heading. At 07:07, CYVR terminal departure control instructed CA66 to change radio frequencies and contact CYVR centre control. Upon initial contact with CYVR centre control, while climbing through 7500 feet, CA66 was again cleared to the aircraft's final flight planned altitude of flight level 200. At 07:08, the crew acknowledged a clearance to climb to flight level 200; this was CA66's last radio transmission. One minute and 20 seconds later, while climbing through an altitude of 8700 feet on an assigned heading of 350Â° magnetic, the aircraft disappeared from secondary surveillance radar displays at air traffic control. CA66's radar track, from the time it first became visible on radar at 07:02 until a steep descent toward ground, was approximately 7 minutes. The track showed an apparently routine climb from CYVR, at an average climb rate of 1500 feet per minute. Aircraft speed during the climb increased gradually until a ground speed of approximately 185 knots was reached. The last 3 radar returns from CA66 showed the aircraft beginning an abrupt, steep descent. At 07:09, a radar return showed that the aircraft was at 8700 feet; this was the highest altitude it reached. The 2 subsequent radar returns showed that the aircraft had dropped rapidly to 7600 feet and then 5000 feet while continuing in the direction of flight. There were no further returns. During the initial stage of the descent, the aircraft pitched down at about 6Â° per second, and its vertical acceleration reached -0.6g. The descent to 5000 feet likely occurred within 10 to 14 seconds. During that period, the aircraft's descent rate exceeded 30 000 feet per minute, and aerodynamic forces caused structural disintegration of the aircraft (in-flight breakup). There was no Mayday call or other communication from the aircraft during this period. Deteriorating weather conditions with low cloud and heavy snowfall hampered an air search; however, aircraft wreckage was found on steep, mountainous, snow-covered terrain by ground searchers at approximately 16:45. Both pilots had been fatally injured. Investigation showed that the captain had 0.24% blood alcohol content [BAC]. To obtain this, the captain would have had to consume approximately 17 to 20 standard drinks over a 12-hour period.  An autopsy also identified focal severe coronary artery atherosclerosis and both steatosis and hepatitis in the captainÂs liver. Finding these conditions in a 34-year-old person suggests excessive alcohol consumption over a significant period. The captain had recently applied for the position of Vancouver base chief pilot for the companyÂs cargo operation. On 26 March 2015, the company advised him that the position had been awarded to another candidate. Around the same period, on 24 March 2015, 20 days before this accident, a first officer who had been having symptoms of depression and psychosis deliberately flew a Germanwings Airbus A320 into terrain, killing all on board. Although there were several coincidental factors, the investigation could not make any conclusions about the captainÂs predisposition to committing an intentional act. Other scenario's like pitot system blockage or crew incapacitation were also considered, but deemed not very probable. Findings as to causes and contributing factors: 1. For unknown reasons, the aircraft descended in the direction of flight at high speed until it exceeded its structural limits, leading to an in-flight breakup. 2. Based on the captain's blood alcohol content, alcohol intoxication almost certainly played a role in the events leading up to the accident.METAR: 13:46 UTC / 06:46 local time: SPECI CYVR 131346Z 09008KT 15SM -RA FEW033 SCT056 OVC069 07/04 A2989 RMK SC2SC2AC4 SLP12314:00 UTC / 07:00 local time: CYVR 131400Z 15004KT 090V190 15SM -RA FEW033 SCT042 BKN054 OVC069 07/04 A2990 RMK SC2SC2SC3AC1 SLP124Wind 150 degrees at 4 knots, carying 90-190 degrees; visibility: 15 miles; rain; Few clouds at 3300 feet; Scattered clouds at 4200 feet; Broken clouds at 5400 feet; Overcast at 6900 feet; Temp. 7Â°C; Dew point 4Â°CAccident investigation:   Investigating agency: TSB Report number: A15P0081 Status: Investigation completedDuration: 2 years and 6 monthsDownload report:  Final report Sources: Flightaware History of this aircraft Other occurrences involving this aircraft ï»¿  19 May 2000 N235BA Superior Aviation 0 Denver International Airport, CO (DEN) sub 20 February 2006 N235BA Superior Aviation 0 Casper, WY min Location  Images: photo (c) TSB; near Vancouver, BC; 14 April 2015 photo (c) TSB; near Vancouver, BC; 14 April 2015 photo (c) TSB; Vancouver, BC; 23 April 2015 photo (c) TSB; near Vancouver, BC; 13 April 2015 photo (c) TSB; near Vancouver, BC; 13 April 2015 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150413-0"
"20:05","    Airbus A320-232","Tuesday 14 April 2015","Asiana Airlines","HL7762","3244","2007Total airframe hrs:23595 hours","IAE V2527-A5","0 / Occupants: 82","0","Substantial, written off","Accident","Hiroshima International Airport (HIJ) -   Japan","Landing","Passenger - Scheduled","Seoul-Incheon International Airport (ICN/RKSI)","Hiroshima International Airport (HIJ/RJOA)"," JTSB","Accident investigation report completed and information captured","Asiana Airlines flight OZ162, an Airbus A320-232, from Incheon, South Korea, suffered substantial damage to the left wing, the No.1 engine and the underside of the tail section in a landing accident at Hiroshima Airport, Japan.  The flight was cleared for a runway 28 RNAV (GNSS) approach. During the approach a local transient fog layer moved over the airport. The Runway Visual Range in the touchdown zone decreased rapidly as low as 350 m. After that, the value recovered and returned to the value of more than 1,800 m. After the pilot in command and the first officer talked that the appearance of the runway was slightly odd, Hiroshima Tower reported a Touchdown RVR of 1,700 m. After that the captain disengaged the autopilot. At that time the aircraft was flying at 1000 feet above airfield elevation.  The aircraft then descended below the normal 3Â° glide path. At decision altitude, the captain called, ""Continue,"" and continued descending. Immediately after this, the first officer concernedly said, ""Runway was not in sight."" At this stage, the approach path was getting even lower but still remained uncorrected.  The captain said, ""Wait a second,"" as the aircraft descended to a position which indicated four red lights on the PAPI, if visible. The captain instructed the first officer to check radio altitude carefully. Afterward, an Auto Radio Altitude call of ""300 ft"" and ""200 ft"" were announced in a short interval, then, the captain called out for executing a go-around, and commenced raising the nose. Accordingly, the pitch angle of the aircraft was just about to increase; however, immediately after that, the aircraft collided with the Localizer antenna array, which is located 325 m before the runway 28 threshold.  The aircraft collided with the central parts of the LOC frame stand 6 m high with the both engines, both main landing gears, the flaps, the lower surface of fuselage and the horizontal stabilizers. Having collided with the LOC frame stand, the aircraft badly damaged lights of SALS and touched down on the grass area short of the runway 28 threshold with the fuselage tail, followed by the right and left main wheels followed. The aircraft smashed down ORL lights and proceeded on the runway. The left main gear folded due to severe damage, causing the left engine cowling to touch the runway surface. Subsequently, the airplane gradually veered off the runway to the left finally coming to a stop facing the southeast at the position in front of the airport boundary fence. When the purser came into the cockpit, she was told to wait and the captain gave priority to performing the Emergency Evacuation Checklist. Back in the cabin she heard flight attendants in the rear of the cabin calling and it seemed that smoke was coming up in the rear. She decided that an emergency evacuation was required, and proceeded to the forward left hand (L1) door. Having confirmed the inflation of the evacuation slide, she instructed the passengers to evacuate. The flight attendants then also began evacuating the passengers. All persons onboard were evacuated using the emergency slides and 27 persons suffered minor injuries. Probable Causes: It is certain that when landing on runway 28 at Hiroshima airport, the aircraft undershot and the PIC commenced executing a go-around; however, it collided with the Aeronautical Radio Navigation Aids located in front of runway 28 threshold, just before turning to climb.  Regarding the fact that the aircraft undershot, it is probable that there might be following aspects in causes: The PIC continued approaching without executing a goaround while the position of the aircraft could not be identified by visual references which should have been in view and identified continuously at or below the approach height threshold (Decision Altitude: DA); and as well, the first officer, as pilot-monitoring who should have monitored meteorological conditions and flight operations, did not make a call-out of go-around immediately when he could not see the runway at DA.  Regarding the fact that the PIC continued approaching without executing a goaround while the position of the aircraft could not be identified by visual references which should have been in view and identified continuously at or below DA, he did not comply with the regulations and Standard Operating Procedures (SOP), and it is probable that there was a background factor that the education and trainings for compliance of rules in the company was insufficient. In addition, regarding the fact that the first officer did not make an assertion of go-around, it is probable that the Crew Resource Management (CRM) did not function appropriatelyMETAR: 11:00 UTC / 20:00 local time: RJOA 141100Z VRB02KT 6000 -SHRA PRFG FEW000 SCT012 BKN020 09/08 Q100611:08 UTC / 20:08 local time: RJOA 141108Z VRB02KT 4000 R28/0300VP1800D -SHRA PRFG FEW000 SCT005 BKN012 09/08 Q1006 RMK 1ST000 4ST005 6CU012 A2973 1500E FG E-SWind, variable 2 knots: Visivility 4000 m: RVR, runway 28, variable between 300m and 1800m, downward: light shower of rain, partial fog: Cloud layers, 1 okta 0ft, 4 oktas 500ft, 6 oktas 1200ft: Temperature, 9 degree-Celsius: Dew-point, 8 degree-Celsius: QNH, 1006 hPa/2973 INS: Remark, Visibility 1500m for east quadrant, fog located from east to south.11:18 UTC / 20:18 local time: RJOA 141118Z 15003KT 5000 PRFG BR FEW000 SCT005 BKN012 09/09 Q1007 RMK 1ST000 4ST005 6CU012 A2974 FG BANK E-SAccident investigation:   Investigating agency: JTSB Report number: AA2016-9 Status: Investigation completedDuration: 1 year and 7 monthsDownload report:  Final report Sources:  Location  Images: photo (c) K.Kouda; Hiroshima International Airport (HIJ); 09 June 2015 photo (c) JTSB; Hiroshima International Airport (HIJ); April 2015 photo (c) JTSB; Hiroshima International Airport (HIJ); April 2015 photo (c) JTSB; Hiroshima International Airport (HIJ); April 2015 photo (c) JTSB; Hiroshima International Airport (HIJ); 14 April 2015 photo (c) JTSB; Hiroshima International Airport (HIJ); 14 April 2015 photo (c) Felix Goetting; Beijing-Capital Airport (PEK/ZBAA); 17 October 2012 photo (c) Werner Fischdick; Seoul-Incheon International Airport (ICN/RKSI); 06 January 2009 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150414-0"
