"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"15:03","    Antonov An-2R","Saturday 23 March 2013","Yug Line","RA-02203","1G234-34","1989Total airframe hrs:3612 hoursCycles:16267 flights","Shvetsov ASh-62IR","1 / Occupants: 2","0","Destroyed, written off","Accident","3 km N of Vostochnaya, Ust'-Labinsk region, Krasnodarskiy kray -   Russia","En route","Agricultural","",""," MAK","Accident investigation report completed and information captured","An Antonov 2 biplane was damaged beyond repair in an accident near Vostochnaya, Ust'-Labinsk Region, Russia. One of the two crew members was killed. The airplane was flying to an agricultural field for a crop spraying flight on March 22 when it suffered a loss of engine power. A forced landing was carried out and it was established that the carburettor had failed. The carburettor was replaced and the engine was test run. On March 23 the airplane took off again. Shortly after takeoff the engine lost power. The pilot was forced to ditch the plane in a pond. The airplane flipped over and came to rest inverted in the pond. Probable cause (translated from Russian): The cause of the crash of the AN-2 RA-02203 was a nose-over during a forced landing on the water surface. The emergency landing was caused by falling power and auto shutdown of the engine in flight because of the destruction of the exhaust manifold header pipe and carburetor intake valve burnout with the further penetration of exhaust gas with high temperature in the carburetor of the engine input device. The destruction of the exhaust manifold header pipe, most probably originated on the mechanism of corrosion under tension in the heating of the material during operation of the engine on automobile gasoline. Power factor that led to the formation of an initial crack most probably were the residual stresses in the material production of origin, arising in the process of making the header pipe. According to the documentation the last overhaul of the manifold was made at 27.01.2009 at Shakhtinskiy RHA DOSAAF. Based on the submitted documents, the Commission has found no evidence of actual repairs on the manifold, as the marking on the only remaining tag indicates that the section was overhauled at plant No. 420GA in October 1983.Accident investigation:   Investigating agency: MAK Report number: final report Status: Investigation completedDuration: 10 monthsDownload report:  Final report Sources: State Emergency Ministry Krasnodar region  MAK Interstate Aviation Committee (IAC)   Location  Images: photo (c) State Emergency Ministry Krasnodar region; near Vostochnaya, Ust'-Labinsk Region; 23 March 2013 photo (c) MAK Interstate Aviation Committee (IAC); near Vostochnaya, Ust'-Labinsk Region; 24 March 2013 photo (c) MAK Interstate Aviation Committee (IAC); near Vostochnaya, Ust'-Labinsk Region; March 2013 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130323-0"
"12:53","    de Havilland Canada DHC-6 Twin Otter 300","Wednesday 27 March 2013","Air Labrador","C-FOPN","291","1970","Pratt & Whitney Canada PT6A-27","0 / Occupants: 10","0","Substantial, repaired","Accident","St. Anthony Airport, NL (YAY) -   Canada","Landing","Passenger - Scheduled","Mary's Harbour Airport, NL (YMH/CYMH)","St. Anthony Airport, NL (YAY/CYAY)"," TSB","Accident investigation report completed and information captured","On 27 March 2013, an Air Labrador Twin Otter was landing at St. Anthony Airport, with 2 crew members and 8 passengers on board. On approach to runway 10, the captain and first officer discussed approach and landing considerations due to the strong crosswinds, and it was decided that the first officer would continue the approach. Immediately prior to landing, the first officer experienced difficulty, so control of the aircraft was transferred to the captain. The transfer of control was completed less than 2 seconds prior to landing. The aircraft touched down on the left main wheel, bounced, and landed hard on the nosewheel; the nose landing gear collapsed due to overstress failures. Directional control was lost, and the aircraft skidded on its nose and came to rest 96 feet off the north side of the runway. There were no injuries, and the aircraft was substantially damaged. The investigation determined that, when control of the aircraft was passed to the captain, there was insufficient time to position the aircraft for a successful landing due to the substantial crosswind. The Air Labrador Twin Otter standard operating procedures (SOPs) do not state when the captain should permit the first officer to act as pilot flying or relieve the first officer from that role. When allowing the first officer to fly in challenging conditions, the captain must be prepared to take control of the aircraft in adequate time to ensure the safety of the flight. Also, there is an increased risk of a landing accident if a required briefing is not conducted. Crew members may not share a common plan for the approach and landing, and, as in this case, transfer of control may not be conducted in a timely manner. Findings as to causes and contributing factors: 1. The captain permitted the first officer to continue with a challenging approach. 2. Control of the aircraft was passed to the captain with insufficient time to position the aircraft for a successful landing. 3. The aircraft landed hard, resulting in the collapse of the nose gear due to overstress failures. Findings as to risk: 1. If a required briefing is not conducted, the crew members may not share a common plan for the approach and landing, and the transfer of control may not be completed in a timely manner, increasing the risk of a landing accident.Accident investigation:   Investigating agency: TSB Report number: A13A0033 Status: Investigation completedDuration: 1 year Download report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":63,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130327-0"
"20:45","    Airbus A321-111","Friday 29 March 2013","Air MÃ©diterranÃ©e, lsf Hermes Airlines","SX-BHS","642","1997Total airframe hrs:37757 hoursCycles:22420 flights","CFMI CFM56-5B1","0 / Occupants: 181","0","Minor, repaired","Accident","Lyon Saint-ExupÃ©ry Airport (LYS) -   France","Landing","Passenger - Non-Scheduled/charter/Air Taxi","Agadir-Al Massira International Airport (AGA/GMAA)","Lyon Saint-ExupÃ©ry Airfield (LYS/LFLL)"," BEA","Accident investigation report completed and information captured","An Airbus A321-111, registered SX-BHS, experienced a runway excursion after landing at Lyon Saint-ExupÃ©ry Airport (LYS). There were no injuries.  The airplane operated flight ML7817 from Dakar, Senegal to Lyon, France with an en route stop at Agadir, Morocco. The crew performed an ILS Category 1 (CAT I) approach to runway 36R. The weather conditions are such that operating low visibility procedures (LVP) prevailed. During the transition from the stabilization of height 1000 ft, the aircraft speed was 57 knots greater than the approach speed. At 140 feet, an inappropriate increase in thrust by autothrottles maintained the aircraft at a high speed. The aircraft landed long and the touched down 1600 meters after the 36R threshold. The plane overran at a speed of 75 knots and came to rest about 300 meters beyond the runway end. Causes of the Accident: Continuing an approach below the stabilisation height with a speed significantly higher than the approach speed shows that the crew were not adequately aware of the situation, even though they mentioned several times their doubts on the marginal meteorological conditions and on the difficulties in reducing the aeroplaneÂs speed. Continuing this unstabilised approach at an excessive approach speed triggered, below 150 ft, an uncommanded increase in engine thrust. The crewÂs delayed A/THR reduction below 20 ft made it impossible for the aeroplane to slow down sufficiently for about 15 seconds after passing the threshold. After descending through 20 ft, the copilotÂs inappropriate flare technique and the dual input phenomenon caused by the Captain significantly lengthened the flare phase. The remaining runway distance after the touchdown made it impossible for the aeroplane to stop before the end of the runway. The following factors contributed to continuing the unstabilised approach and the long flare: - a flight duty period of nearly 15 hours which likely led to crew fatigue; - incomplete preparation of the approach which meant the crew was not aware of the risks on the day (tailwind, wet runway); - the non-application of ATC procedures that require controllers to ensure aircraft are provided with localiser interception at the latest 10 NM from the runway threshold, with a maximum convergence of 30Â° and a maximum speed of 160 kt; - partial application of standard procedures (SOP), impaired task sharing and degraded CRM, which meant the crew was unable to manage optimally the aeroplaneÂs deceleration. These factors contributed to a progressive deterioration in situational awareness that meant that they could not envisage rejecting the approach and landing; - the A/THR anomaly which maintained the aeroplane at a high energy level during the landing phase; - an inadequate procedure for taking over the controls that led to the dual input phenomenon. The following organisational factors contributed to the crewÂs poor performance: - the choice of flight crew recruitment profiles by the operator, motivated by economic considerations, and inadequate airline conversion, led to operating aeroplanes with crews that were relatively inexperienced on type and in their roles as captain or copilot; - improper and inappropriate application of the regulatory provisions that allow an extension of flight duty time in case of ""unexpected circumstances"" without taking into account the predictable risk of excessive fatigue for the crew; - the absence of suitable initial oversight which made it impossible for the HCAA to focus on the predictable potential operational weaknesses of Hermes Airlines.Accident investigation:   Investigating agency: BEA Report number: sx-s130329.en Status: Investigation completedDuration: 2 years and 4 monthsDownload report:  Final report Sources: History of this aircraft Other occurrences involving this aircraft ï»¿  2 February 2016 SX-BHS Daallo Airlines, lsf Hermes Airlines 1 near Mogadishu International Airport (MGQ) sub Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130329-0"
"14:00","    Britten-Norman BN-2A-27 Islander","Monday 1 April 2013","Air Vanuatu","YJ-RV16","104","1969",NA,"0 / Occupants:","0","Substantial, written off","Accident","Walaha Airport (WLH) -   Vanuatu","Taxi","Passenger - Scheduled","","Walaha Airport (WLH/NVSW)",NA,"Information is only available from news, social media or unofficial sources","After landing at Walaha Airport (WLH), Vanuatu, the Islander taxied to the small terminal building at the northern end of the runway. The left hand wing impacted a pole on the porch, supporting the roof of the building. The left hand wing tip was bent upwards and the leading edge of the wing was damaged as a result of the impact. Neither the pilot nor the passengers sustained any injuries.Sources: BNAPS News January 2020  http://orrbesau.com/  Images: photo (c) Peter Lewis; Port Vila-Bauerfield Airport (VLI/NVVV); 06 July 2011 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":52,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130401-0"
"04:00 LT","    Boeing 737-3U3","Friday 5 April 2013","Citilink Indonesia","PK-GGN","28735/3029",NA,"CFMI CFM56","0 / Occupants: 118","0","Substantial","Accident","Padang-Minangkabau International Airport (PDG/WIEE) -   Indonesia","Landing","Passenger - Scheduled","Jakarta-Soekarno-Hatta International Airport (CGK/WIII)","Padang-Minangkabau International Airport (PDG/WIEE)",NA,"Accident investigation report completed and information captured","Citilink flight QG970, a Boeing 737-300, sustained substantial damage a runway excursion accident. During the touchdown on runway 15/24, the aircraft veered to the left of the runway centerline. The flight crew tried to control the aircraft to return back to centerline, but the aircraft veered off the side and stopped about 900 meters from the touchdown point. Sources: NTSB DCA13WA098  KNKT.13.04.08.04  https://www.garuda-indonesia.com/content/dam/garuda/files/pdf/investor-relations/financial-report/FS-KONSOL-GIAA-2015_9.pdf Revision history:Date/timeContributorUpdates25-Mar-2023 10:50 ASN Update Bot Added 30-Apr-2023 17:26 harro Updated Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/309592"
"12:51","    Airbus A321-231","Friday 5 April 2013","US Airways","N560UW","5300","2012Total airframe hrs:1677 hours","IAE V2533-A5","0 / Occupants: 192","0","Substantial, repaired","Accident","Las Vegas-McCarran International Airport, NV (LAS) -   United States of America","Landing","Passenger - Scheduled","Charlotte-Douglas International Airport, NC (CLT/KCLT)","Las Vegas-McCarran International Airport, NV (LAS/KLAS)"," NTSB","Accident investigation report completed and information captured","US Airways flight 1733, an Airbus A321-231, experienced a tail strike while landing on runway 25L at McCarran International Airport (LAS), Las Vegas, Nevada, USA. The airplane incurred substantial damage and there were no injuries to the 192 occupants. The captain was the pilot flying and the first officer was the pilot monitoring. According to flight crew statements, the takeoff, climb, cruise and descent were uneventful. Prior to descent, the captain briefed a visual approach to runway 25L at LAS, which would be backed up by the instrument landing system (ILS). He also included a brief of the A321's 7.5 degree pitch limit. The crew reported that visual meteorological conditions with light and variable winds were initially reported at LAS, however, the winds (VMC) became gusty around the time of the accident. The captain stated that, once he turned off the autopilot while on the approach to runway 25L, he thought ""the winds seemed a little stronger..."" than what was reported, and it felt ""a little squirrelly"". According to the flight crew, the approach was stabilized, on speed, and on glide path. Flaps were selected FULL and autobrakes were selected LOW. The approach speed was 158 knots. When the captain began to initiate the flare within about 20 feet above the ground and pitched up ""just a tad"" for the flare, but stated he did not feel any pitch response, so he brought the nose up a little more to arrest the descent. Upon initial touchdown, he estimated that they bounced about 5-10 feet back into the air and the airplane struck its tail on the second touchdown.  Postaccident investigation revealed substantial damage to the underbelly and aft bulkhead area. The skin was abraded over a large area through its thickness in several areas of the pressure vessel . One frame was fractured along with several fractured shear ties and frame clips. Probable Cause: the captain's improper recovery from a bounced landing which resulted in a tailstrike.Accident investigation:   Investigating agency: NTSB Report number: DCA13FA071 Status: Investigation completedDuration: 7 years Download report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":50,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130405-0"
"16:13","    Beechcraft 1900C-1","Sunday 7 April 2013","Group Transair, lst Sahel Aviation Service","ZS-PHL","UC-74","1989Total airframe hrs:23388 hoursCycles:29117 flights","Pratt & Whitney Canada PT6A-65B","1 / Occupants: 1","0","Aircraft missing, written off","Accident","14,5 km off SÃ£o TomÃ© Island Airport (TMS) -   SÃ£o TomÃ© and PrÃ­ncipe","Approach","Ferry/positioning","Ondangwa Airport (OND/FYOA)","SÃ£o TomÃ© Island Airport (TMS/FPST)"," CNIPAIA","Accident investigation report completed and information captured","The aircraft was to be ferried from Lanseria airport (FALA) in South Africa to Bamako airport (GABS) in Mali, with a stopover at Ondangua Airport (FYOA) in Namibia, SÃ£o TomÃ© International Airport (FPST) in SÃ£o TomÃ© and PrÃ­ncipe and Accra Airport (DGAA) in Ghana. The aircraft had been in Lanseria Airport for a maintenance check. Prior to the planned flight, the aircraft underwent flight check for 45 minutes after completed planned maintenance on April 6th, flown by the Captain and another pilot. The aircraft departed FALA to FYOA for its first stop over with a flight time of 03:35h. The planned departure from FYOA was delayed due to trouble in starting the right engine. The aircraft took off at 10:21 hrs contrary to planned 08:30 hrs. For the second leg of the flight, the aircraft departed FYOA to FPST with a filed flight plan of 5 hours and 20 minutes (flight time) having FYOA as alternate. Leaving the Namibian airspace the pilot only contacted Luanda ATC and SÃ£o TomÃ© Tower as destination. At the time of the flight the west coast of Africa in the vicinity of Gulf of Guinea had widespread moderate to severe thunderstorm activity with lighting and heavy rain. When initiating descent to SÃ£o TomÃ© from FL 200 to 4000 feet as instructed by SÃ£o TomÃ© ATC, the pilot was advised that weather was gradually deteriorating at the airport. At 16:10 hrs the pilot had the last radio contact with SÃ£o TomÃ© Tower, informing them about his position which was 9 nm inbound to SÃ£o TomÃ© VOR at 4000 feet and also informed the ATC that he was encountering heavy rain. Having lost contact with the aircraft at 16:13 hrs, the SÃ£o TomÃ© ATC tried several times to contact the airplane  A Search and Rescue operation started on 7 April 2013 the same day the accident occurred and was conducted on the sea and on the island; no trace of aircraft or its debris, pilot or any cargo were found. The search was terminated on 20 April at 1730hrs. Probable Causal Factors By the fact that there is no evidence of the crash, the cause of the accident cannot be conclusively decided, however the investigation discovered series of discrepancies and non-compliance which includes: a. Pilot: i. Planned long flight as solo pilot from Lanseria to Bamako is excessive for pilot fatigue perspective (over 15 hours flying). ii. The First Class FAA (USA) medical Certificate issued on April 23rd 2012 had expired on October 31st 2012. b. Meteorological Conditions: i. Adverse weather conditions enroute and on arrival on that day, the west coast of Africa in the vicinity of Gulf of Guinea had widespread moderate to severe thunderstorm activity with lighting and heavy rain. When initiating descent to Sao Tome, the pilot was advised that weather was gradually deteriorating at airport vicinity.Accident investigation:   Investigating agency: CNIPAIA Report number: GT/07/04/2013/RF Status: Investigation completedDuration: 5 years and 7 monthsDownload report:  Final report Sources: Angop  Small Plane With U.S. Pilot Missing Off West Africa (AP, 12-4-2013)   Location  Images: photo (c) via Werner Fischdick; Lanseria Airport (HLA/FALA); January 2004 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":43,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130407-0"
"14:25","    Airbus A320-214","Wednesday 10 April 2013","Monarch Airlines","G-OZBY","1320","2000","CFMI CFM56-5B4/P","0 / Occupants: 14","0","Minor, repaired","Accident","Prestwick Airport, Prestwick, South Ayrshire -   United Kingdom","Landing","Training","Glasgow-Prestwick Airport (PIK/EGPK)","Glasgow-Prestwick Airport (PIK/EGPK)"," AAIB","Accident investigation report completed and information captured","The aircraft was being operated on a flight crew âbase trainingâ detail. While taking off after a touch-and-go landing, a takeoff configuration warning was generated. The commander rejected the takeoff and brought the aircraft to a halt on the remainder of the runway. The nose landing gear sustained some damage as the aircraft de-rotated on to the nosewheel during the manoeuvre. The crew did not consider the touchdown on the nose landing gear to be excessive and were not aware of the damage.  After a short delay, the training detail was continued. On the subsequent takeoff, with the co-pilot as PF, an ECAM message, l/g shock absorber fault was generated. This meant that the landing gear could not be retracted and that the autopilot and autothrust were unusable. During the climbout the aircraft started to descend so the commander took control and resumed the climb to circuit altitude.  After considering the status of the aircraft, the commander cancelled the training detail and the aircraft was diverted to a maintenance base. The available evidence suggested that the configuration warning resulted from the speed brake lever being inadvertently placed in the speed brake range, during the touch-and-go landing, in such a position that it did not command spoiler surface deflection. The timing of this selection indicated that it occurred when the ground spoilers were being disarmed by the commander pressing the lever downwards. This then caused the takeoff config warning to be activated after takeoff power was set, and the commander rejected the takeoff.Accident investigation:   Investigating agency: AAIB Report number: EW/C2013/04/01 Status: Investigation completedDuration: Download report:  Final report Sources: 1. https://www.gov.uk/aaib-reports/airbus-a320-214-g-ozby-10-april-2013  Revision history:Date/timeContributorUpdates11-Jul-2014 10:12 harro Added 18-Dec-2014 15:18 Dr. John Smith Updated [Date, Location, Departure airport, Destination airport, Source, Embed code, ]31-Oct-2024 07:55 ASN Updated [Other fatalities, Departure airport, Destination airport, Source, Narrative, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":63,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/167865"
"","    Antonov An-26","Wednesday 10 April 2013","South Airlines Co","EK26407","6407","1978","Ivchenko AI-24","0 / Occupants:","0","Destroyed, written off","Accident","Doro Airstrip -   South Sudan","Unknown","Unknown","","",NA,"Information is only available from news, social media or unofficial sources","An Antonov 26 aircraft was damaged beyond repair in an accident at Doro Airstrip, Maban County, South Sudan. It went off the runway, crossed a trench and came to rest against an earth wall. The aircraft likely operated on a supply flight for the refugee camp at Doro. The aircraft had been cancelled from the Armenian aircraft register on 8 April 2013.Sources: Soviet Transports   Location  Images: photo (c) unknown; Doro Airstrip; April 2013 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":48,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130410-0"
"15:10","    Boeing 737-8GP (WL)","Saturday 13 April 2013","Lion Air","PK-LKS","38728/4350","2013Total airframe hrs:142 hoursCycles:104 flights","CFMI CFM56-7B24E","0 / Occupants: 108","0","Substantial, written off","Accident","Denpasar-Ngurah Rai Bali International Airport (DPS) -   Indonesia","Approach","Passenger - Scheduled","Bandung-Husein Sastranegara Airport (BDO/WICC)","Denpasar-Ngurah Rai Bali International Airport (DPS/WADD)"," NTSC","Accident investigation report completed and information captured","Lion Air flight 904, a Boeing 737-800, came down in the sea while on final approach to Denpasar-Ngurah Rai Bali Airport, Indonesia; all 108 occupants survived the accident. Flight JT-904 departed originated at Palu Airport (PLW), Indonesia and was bound for Denpasar (DPS), Indonesia with en route stops at Balikpapan Airport (BPN), Banjarmasin Airport (BDJ) and Bandung Airport (BDO). The flight departed Bandung at 13:45 with the copilot as Pilot Flying. About 15:00 the flight was descending towards Bali and the crew received vectors for a VOR DME approach for runway 09. At 15:08, with the aircraft at approximately 1,600 ft AGL, the Tower controller saw the aircraft on finals and gave a landing clearance with additional information that the wind condition was 120Â° at 5 kts. While descending through 900 feet the copilot stated that the runway was not in sight. Since the captain noted a flashing light at the beginning of the runway, he responded: ""OK. Approach light in sight, continue"". At 15:09:33, after the EGPWS called out ""Minimum"" at an altitude of approximately 550 ft AGL, the pilot disengaged the autopilot and the auto throttle and continued the descent. The airplane then entered an area of rainfall and the outside environment became totally dark. At 150 ft AGL the captain took over control. The copilot handed the control to the captain and stated that he could not see the runway. At 15:10:01, the EGPWS called out ""Twenty"", and the captain commanded a go around. One second later the aircraft impacted the water. The aircraft stopped facing to the north at about 20 meters from the shore or approximately 300 meters south west of the beginning runway 09. Contributing Factors: - The aircraft flight path became unstable below minimum descends altitude (MDA) with the rate of descend exceeding 1000 feet per minute and this situation was recognized by both pilots. - The flight crew loss of situational awareness in regards of visual references once the aircraft entered a rain cloud during the final approach below minimum descends altitude (MDA). - The PIC decision and execution to go-around was conducted at an altitude which was insufficient for the go-around to be executed successfully. - The pilots of accident aircraft was not provided with timely and accurate weather condition despite the weather around the airport and particularly on final approach to the airport was changing rapidly.METAR: 07:00 UTC / 15:00 local time: WADD 130700Z 09006KT 9999 BKN017 30/26 Q1007 NOSIG07:30 UTC / 15:30 local time: WADD 130730Z 15006KT 110V270 9999 FEW017CB SCT017 30/25 Q1007 NOSIGWind 150Â°, varying between 110 and 270Â° at 6 knots; unlimited visibility; few Cumulonimbus clouds at 1700 feet AGL; scattered clouds at 1700 feet AGL; Temperature: 30Â°C; Dewpoint: 25Â°C; Pressure: 1007 mb08:00 UTC / 16:00 local time: WADD 130800Z 10009KT 9999 FEW017CB SCT017 30/26 Q1007 NOSIGAccident investigation:   Investigating agency: NTSC Report number: KNKT.13.04.09.04 Status: Investigation completedDuration: 1 year and 4 monthsDownload report:  Final report Sources: SKYbraryÂ    Location  Images: photo (c) Leslie Snelleman; Jakarta-Soekarno-Hatta International Airport (CGK/WIII); 04 April 2013 Revision history:Date/timeContributorUpdates09-Feb-2025 14:11 ASN Updated [Departure airport, Narrative, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130413-0"
