"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"22:50","    Learjet 45","Saturday 4 May 2019","Skyservice Business Aviation","C-GMCP","45-126","2000",NA,"0 / Occupants: 4","0","Unknown","Accident","Edinburgh-Turnhouse Airport (EDI/EGPH) -   United Kingdom","Pushback / towing","Passenger - Non-Scheduled/charter/Air Taxi","Edinburgh-Turnhouse Airport (EDI/EGPH)","KeflavÃ­k International Airport (KEF/BIKF)"," AAIB","Accident investigation report completed and information captured","The Learjet 45 aircraft operated by Skyservice Business Aviation, was conducting a flight from Edinburgh (EGPH), United Kingdom to Reykjavik/Keflavik (BIKF), Iceland with 4 crew members onboard. During pushback at EGPH, the nose landing gear collapsed. There were no injuries. The nose landing gear and surrounding airframe structure were damaged. Conclusion: The NLG collapse on aircraft C-GMCP was most likely caused by inadvertent brake application during pushback.Accident investigation:   Investigating agency: AAIB Report number: EW/G2019/05/01 Status: Investigation completedDuration: 8 monthsDownload report:  Final report Sources: TSB A19F0110   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190504-0"
"18:37","    Canadair CL-600-2B16 Challenger 601-3A","Sunday 5 May 2019","CompaÃ±ia de AviaciÃ³n y LogÃ­stica Empresarial","N601VH","5043","1989Total airframe hrs:7637 hoursCycles:4122 flights","General Electric CF34-3A","13 / Occupants: 13","0","Destroyed, written off","Accident","257 km NW of Monclova -   Mexico","En route","Passenger - Non-Scheduled/charter/Air Taxi","Las Vegas-McCarran International Airport, NV (LAS/KLAS)","Monterrey-General Mariano Escobedo International Airport (MTY/MMMY)"," CIDAIA Mexico","Accident investigation report completed and information captured","A Canadair Challenger 601-3A corporate jet crashed in desert terrain during a flight from Las Vegas, Nevada, USA to Monterrey, Mexico. The aircraft was chartered to fly passengers from Monterrey to Las Vegas to visit a boxing match. At 14:52 hours local time (21:52 UTC) the aircraft took off from Las Vegas on the return leg to Monterrey. The planned flight time was two hours and thirty minutes. At 23:24 UTC, the flight contacted Monterrey ACC, requesting permission to climb to FL390. This was approved. Nine minutes later the aircraft entered the green zone of the weather system that was ahead. This caused an increase in turbulence with vertical acceleration values of between 1.40 and 0.68 g. The crew then requested to climb to FL410, which was the maximum certified operating altitude for the aircraft. This request was also approved by Monterrey ACC. At 23:37:00 UTC, the aircraft entered the core of the most intense part of the weather system. The turbulence began to become more severe. The aircraft became almost weightless, registering 0.04g followed immediately by a positive load of 1.52 g. The roll attitude oscillated from left to right with magnitudes up to 18 degrees. These conditions continued for the next sixteen seconds, during which time, the aircraft continued to climb on the same heading. At 23:37:18 UTC, the aircraft encountered a massive disturbance in the air mass that produced a negative vertical acceleration of -1.98 g, followed by +2.40g. This encounter lasted almost three seconds. The aircraft then encountered another massive disturbance, causing loads of -1.88g, followed by a sustained load in excess of 2.74 g. Four seconds after this encounter, the aircraft reached a right roll of 90 degrees and the altitude rapidly climbed to FL425. At this point the aircraft was out of control. At 23:37:27 UTC, the aircraft's altitude excursion peaked at FL448. At this point, the aircraft was inverted and banked sixty degrees, nose down. It began a rapid descent, while rolling wings level. At 23:37:31 UTC, the aircraft rolled inverted once again with a high rate of roll and continued to descend rapidly through FL404 in a flat spin.  It then impacted terrain at an elevation of 1088 m. Probable Cause: ""Impact with terrain with wings level, after a loss of control due to rapid climb and inversion of the aircraft caused by entry into severe atmospheric instability, inducing both engines to shut down"". Contributing Factors: - Inadvertent entry into severe atmospheric instability zone. - Not having the necessary information from the aircraft's weather radar system for undetermined reasons.Accident investigation:   Investigating agency: CIDAIA Mexico Report number: ACCDTAFA019/2019MMMV Status: Investigation completedDuration: 2 years and 7 monthsDownload report:  Final report Sources: jornada.com.mx  Flightaware track log  eldiariodecoahuila.com.mx   Location  Images: photo (c) Darrell Sodergren; Teterboro Airport, NJ (TEB/KTEB); 04 January 2014 photo (c) Darrell Sodergren; London-Luton Airport (LTN/EGGW); 20 October 2010 photo (c) Darrell Sodergren; Farnborough Airport (FAB/EGLF); 06 March 2013 photo (c) Darrell Sodergren; Opa-locka Airport, FL (OPF/KOPF); 27 November 2010 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190505-1"
"18:30","    Sukhoi Superjet 100-95B","Sunday 5 May 2019","Aeroflot Russian International Airlines","RA-89098","95135","2017Total airframe hrs:2710 hoursCycles:1658 flights","PowerJet SaM146","41 / Occupants: 78","0","Destroyed, written off","Accident","Moskva-Sheremetyevo Airport (SVO) -   Russia","Landing","Passenger - Scheduled","Moskva-Sheremetyevo Airport (SVO/UUEE)","Murmansk Airport (MMK/ULMM)"," MAK","Information verified through data from accident investigation authorities","Aeroflot flight 1492, a Sukhoi Superjet, returned to land at Moscow's Sheremetyevo Airport in Russia and burst into flames during an attempted emergency landing. Of the 78 persons on board, 41 did not survive. The aircraft took off from Sheremetyevo Airport's runway 24C at 18:03 hours local time on a scheduled service to Murmansk, Russia. Visibility was fine but there were some Cumulonimbus clouds near the airfield at 6000 feet. The flight crew engaged the autopilot as the aircraft climbed through a height of 700 ft (215 m). At 18:08, as the aircraft was climbing through an altitude of about 8900 ft (2700 m), a failure occurred in the electrical system. At this point, the aircraft was 30 km west-northwest of the airport in an area of thunderstorm activity. The captain assumed manual control of the aircraft and the crew managed to establish radio contact using UHF. The flight was not able to contact the approach controller and subsequently selected the emergency transponder code 7600 (loss of radio communication). About 18:17 the aircraft overshot the runway centreline after turning to runway heading. Altitude at that time was about 2400 feet. The aircraft continued the right-hand turn, completed a circle and proceeded on the final approach for runway 24L. Flaps were selected at 25Â°, which was the recommended setting for landing above maximum landing weight. At 18:26 the flight crew selected the emergency transponder code 7700 (emergency). When descending from 335 to 275 m (1100-900 ft) the windshear warning system sounded five times: ""Go around. Windshear ahead"". From a height of 80 m (260 ft) above ground level, the aircraft descended below the glide path and at a height of 55 m (180 ft) the TAWS warning sounded: ""Glide Slope."" From that moment on the airspeed increased to 170 knots. At 18:30 the aircraft overflew the runway threshold and touched down at a distance of 900 m past the threshold at a speed of 158 knots. Touchdown occurred at a g-force of at least 2.55g with a subsequent bounce to a height of about 2 m. After two seconds the aircraft landed again on the nose landing gear with a vertical load 5.85g, and bounced to a height of 6 m. The third landing of the aircraft occurred at a speed of 140 knots with a vertical overload of at least 5g. This caused a rupture of the wing structure and fuel lines. Flames erupted and engulfed the rear of the aircraft. The aircraft slid to a stop on the grass between runway 24L and two taxiways. An emergency evacuation was then carried out while flames quickly engulfed the rear fuselage.METAR: 15:00 UTC / 18:00 local time: UUEE 051500Z 14003G08MPS 9999 FEW060CB 17/13 Q1012 R24L/290045 R24C/290045 NOSIG15:30 UTC / 18:30 local time: UUEE 051530Z 17007MPS 9999 SCT060CB 17/11 Q1012 R24L/290045 R24C/290045 NOSIG16:00 UTC / 19:00 local time: UUEE 051600Z 16004MPS 9999 -SHRA SCT055CB 16/11 Q1012 R24L/290045 R24C/290045 NOSIGAccident investigation:   Investigating agency: MAK Report number:  Status: Preliminary reportDuration: Download report:  Preliminary report Sources: Russian Ministry of Transport  TASS   Location  Images: photo (c) Investigative Committee of the Russian Federation; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Investigative Committee of the Russian Federation; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Investigative Committee of the Russian Federation; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Flightradar24; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Flightaware.com; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Investigative Committee of the Russian Federation; Moskva-Sheremetyevo Airport (SVO); 05 May 2019 photo (c) Anna Zvereva; Tallinn-Ãlemiste Airport (TLL/EETN); 06 October 2017; (CC:by-sa) photo (c) Miklos Szabo; Budapest Ferenc Liszt International Airport (BUD/LHBP); 16 May 2018; (CC:by-sa) Revision history:Date/timeContributorUpdates09-Oct-2024 13:56 ASN Updated [Narrative, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":47,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190505-0"
"11:00","    Antonov An-2R","Tuesday 7 May 2019","private","YV2354","1G211-43","1985",NA,"0 / Occupants: 2","0","Destroyed, written off","Accident","13 km from Uriman Airport (URM) -   Venezuela","En route","Cargo","La Paragua Airport (SVPU)","Uriman Airport (URM/SVUM)"," JIAAC Venezuela","Information verified through data from accident investigation authorities","An Antonov An-2R sustained substantial damage in an accident near Uriman Airport in Venezuela.  The aircraft was carrying livestock when the engine began to suffer from vibrations. The engine lost power, and the pilots had to carry out a forced landing.  The aircraft crashed next to a group of trees, severing both left-hand wings. The aircraft came to rest inverted.Accident investigation:   Investigating agency: JIAAC Venezuela Report number: 016/2019 Status: Preliminary reportDuration: Download report:  Preliminary report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190507-1"
"","    de Havilland Canada DHC-6 Twin Otter 300","Tuesday 7 May 2019","Air Inuit","C-GNDO","430","1974","Pratt & Whitney Canada PT6A-27","0 / Occupants: 2","0","Substantial, repaired","Accident","57 km NNE of Kuujjuarapik Airport, QC (YGW) -   Canada","Take off","Cargo","","Kuujjuarapik Airport, QC (YGW/CYGW)",NA,"Information verified through data from accident investigation authorities","Air Inuit-operated DHC-6-300 aircraft, suffered an accident during takeoff from a camp located at 57 km NNE of Kuujjuarapik bound for Kuujjuarapik with two pilots on board. During take-off, one of the skis was caught in the snow, the nose wheel was torn off, and the aircraft came out of the take-off area. The aircraft came to rest outside the surface prepared for take-off. There were no injuries. The nose of the aircraft as well as the left wing, the landing gear, as well as the engine and left propeller have all suffered substantial damage.Sources: TSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":5,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190507-0"
"18:51","    de Havilland Canada DHC-8-402Q Dash 8","Wednesday 8 May 2019","Biman Bangladesh Airlines","S2-AGQ","4367","2011Total airframe hrs:8115 hours","Pratt & Whitney Canada PW150A","0 / Occupants: 34","0","Destroyed, written off","Accident","Yangon-Mingaladon Airport (RGN/VYYY) -   Myanmar","Landing","Passenger - Scheduled","Dhaka-Shahjalal International Airport (DAC/VGHS)","Yangon-Mingaladon Airport (RGN/VYYY)"," AAIB Myanmar","Accident investigation report completed and information captured","A Biman Bangladesh Airlines DHC-8-400 suffered an accident during an attempted landing on runway 21 at Yangon-Mingaladon Airport, Myanmar. The aircraft departed Dhaka-Shahjalal International Airport, Bangladesh, as Biman flight 060 about 15:15 hours local time with destination Yangon-Mingaladon Airport in Myanmar. Weather at Yangon was poor due to the presence of a thunderstorm in the area.  While the flight crew was performing an ILS approach, the controller instructed them to go around as the airport was closed due to weather. When the weather condition got better, the flight was cleared for an RNP approach to runway 21 because only the localizer was available at that moment. The co-pilot was Pilot Flying and the captain was Pilot Monitoring. The aircraft was higher than the 3 degree approach path and the airspeed fluctuated between 136 and 151 kts, which was than the 122 kts target airspeed. The captain said ""continue, continue"" to the copilot and the approach was continued. At an altitude of 22 feet over the runway, the captain began pushing the control column forward, while the PF was attempting to pull on the control column. At 1828 m down the runway, with 1585 m remaining, the aircraft briefly skipped a few times before getting airborne again. The captain then stated: ""I have control"", which was confirmed by the co-pilot. While in the air, the captain applied the brake pedal several times. At a height of 44 feet, the captain put the propellers in beta range and reduced the power lever angle to 18 degrees. The aircraft sank again and collided with runway 03 and slid forward. It left the runway and came to a complete stop in the over-run area. The aircraft fuselage broke in just behind the forward passenger door and just behind the rear service door. The undercarriage collapsed and the right hand wing broke at the attachment point with the fuselage. There was no fire. All occupants survived, but twelve suffered serious injuries. Primary Cause: While the aircraft was unstablized on approach, the pilot did not execute a go-around.METAR: 11:00 UTC / 17:30 local time: VYYY 081100Z 24007KT 7000 SCT018 FEW020TCU BKN100 35/24 Q100111:30 UTC / 18:00 local time: VYYY 081130Z 15005G15KT 6000 -TSRA BKN018 FEW020CB BKN100 35/24 Q100212:00 UTC / 18:30 local time: VYYY 081200Z VRB10G20KT 3000 +TSRA BKN010 FEW015CB OVC080 30/27 Q100312:30 UTC / 19:00 local time: VYYY 081230Z 03008KT 4000 TSRA BKN012 FEW016CB OVC100 30/27 Q1004Accident investigation:   Investigating agency: AAIB Myanmar Report number: Final report Status: Investigation completedDuration: 8 monthsDownload report:  Final report Sources: Myanmar Times   Location  Images: photo (c) Shadman Samee; Dhaka-Shahjalal International Airport (DAC/VGHS); 12 June 2018; (CC:by-sa) Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190508-0"
"01:30","    de Havilland Canada DHC-8-311 Dash 8","Friday 10 May 2019","Air Canada Express, opb Jazz Aviation","C-FJXZ","264","1991Total airframe hrs:64039 hours","P&W Canada PW123A","0 / Occupants: 56","0","Substantial, written off","Accident","TorontoâLester B. Pearson International Airport, Ontario (YYZ) -   Canada","Taxi","Passenger - Scheduled","Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Sudbury Airport, ON (YSB/CYSB)"," TSB","Accident investigation report completed and information captured","Air Canada Express flight 8615, a DHC-8-311, collided with a fuel truck while taxiing to gate at Toronto Pearson Airport in Canada.  Five persons were injured in the accident. Flight 8615 departed Toronto on May 9, 23:03 hours local time, on a domestic flight to Sudbury. Visibility at Sudbury was poor and the flight was not able to land. The flight crew elected to return to Toronto, where a normal landing was made at 01:25 hours local time (May 10). As the aircraft was taxiing to the gate, a collision occurred with a fuel truck. The aircraft spun and sustained serious damage to the left side of the flight deck. The left hand rear cargo door was pushed inward and the no.1 propeller also suffered damage. Findings as to causes and contributing factors: 1. The limited field of view to the right of the fuel tanker driverÂs cab caused by the front elevating service platform and its structural elements, along with the condensation on the windows, resulted in the driver being unable to see the aircraft in time to avoid the collision. 2. The captain had a clear field of view in the direction of the oncoming fuel tanker but the visibility was limited due to darkness, rain, and reflected light, and he did not see the oncoming tanker during the critical moments before the collision.Accident investigation:   Investigating agency: TSB Report number: A19O0063 Status: Investigation completedDuration: 1 year and 3 monthsDownload report:  Final report Sources: TSB A19O0063   Location  Images: photo (c) TSB Canada; Toronto-Pearson International Airport, ON (YYZ); May 2019 photo (c) TSB Canada; Toronto-Pearson International Airport, ON (YYZ); 10 May 2019 Revision history:Date/timeContributorUpdates16-Jan-2025 18:28 ASN Updated The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190510-0"
"11:00","    Cessna 208B Supervan 900","Saturday 11 May 2019","Parachutisme Nouvel Air","C-FCPM","208B0638","1997","Garrett TPE331","0 / Occupants: 2","0","Substantial, repaired","Accident","Saint-Esprit Aerodrome, QC -   Canada","Landing","Parachuting","Saint-Esprit Aerodrome, QC","Saint-Esprit Aerodrome, QC",NA,"Information verified through data from accident investigation authorities","The Cessna 208B aircraft operated by Nouvel Air Parachuting, was on a skydiving flight from Saint-Esprit Aerodrome (CES2), Canada. Following the drop of parachutists, the pilot returned to CES2 and, on the visual approach to runway 20, the aircraft encountered a wind shear on short final. The aircraft lost altitude and the pilot was not able to slow the descent; it collided heavily with the ground. The wheel of nose collapsed, and the propeller contacted the ground. The pilot and the passenger on board were not injured.Sources: TSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190511-0"
"09:09","    Embraer ERJ-190LR","Sunday 12 May 2019","Myanmar National Airlines","XY-AGQ","19000231",NA,"General Electric CF34-10E","0 / Occupants: 89","0","Minor, written off","Serious incident","Mandalay International Airport (MDL) -   Myanmar","Landing","Passenger - Scheduled","Yangon-Mingaladon Airport (RGN/VYYY)","Mandalay International Airport (MDL/VYMD)"," AAIB Myanmar","Accident investigation report completed and information captured","Myanmar National Airlines flight UB103, an Embraer ERJ-190LR, made a forced landing at Mandalay International Airport with the nose landing gear retracted. The flight had departed Yangon-Mingaladon Airport on a domestic service to Mandalay International Airport. The flight crew carried out an RNAV approach to runway 17 and configured the aircraft for landing. However, the nose landing gear failed to deploy. The emergency gear extension procedure was followed but the nosegear still would not deploy. Two low passes were then performed to allow personnel in the control tower to observe the position of the nose landing gear, which was fully retracted. After burning fuel the flight crew performed a forced landing. There were no injuries to the occupants. Probable Cause Maintenance actions were not properly done as per the fault isolation manual in rectifying the intermittent Weight off Wheels System Fail fault and in addition, poor workmanship in performing the Nose Landing Gear Strut N2 servicing.Accident investigation:   Investigating agency: AAIB Myanmar Report number:  Status: Investigation completedDuration: 1 year 1 monthDownload report:  Final report Sources: History of this aircraft Other occurrences involving this aircraft ï»¿  25 June 2016 XY-AGQ Myanmar National Airlines 0 Dawei Domestic Airport (VYDW) min Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190512-0"
"16:07","    Boeing 737-9B5","Monday 13 May 2019","Korean Air","HL7726","30001/1729","2005","CFMI CFM56-7B","0 / Occupants: 85","0","None","Accident","30NM W of Incheon International Airport  -   South Korea","En route","Passenger - Scheduled","Tianjin International Airport","Seoul-Incheon International Airport (ICN/RKSI)"," ARAIB","Accident investigation report completed and information captured","Korean Air flight KE864, a Boeing 737-9B5, encountered turbulence at about 17,000ft. One cabin crew member fell in the galley and suffered 12 fractures of the thoracic vertebrae. The Air and Rail Accident Investigation Committee, hereinafter referred to as the Committee, determines the cause of this accident Unexpected clear air turbulence during approach descent for landing I decide that it is.â Approach for landing as a contributing factor Landing âONâ âwith seat beltâ during descent It is decided due to the lack of self-protection of the cabin crew who were preparing beforehand.â Based on the results of the accident investigation, the committee issued safety advisories to Korean Air. The Aviation and Railway Accident Investigation Committee determines the cause of this accident as âclear air turbulence during the approach descent for landing.â  As a contributing factor âIt is determined by the lack of self-protection of the cabin crew who were preparing before landing with the seat belts turned âONâ during the descent.âAccident investigation:   Investigating agency: ARAIB Report number:  Status: Investigation completedDuration: 1 year and 3 monthsDownload report:  Final report Sources: ARAIB  Location  Revision history:Date/timeContributorUpdates17-Jun-2024 10:43 ASN Updated [Category, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/302710"
