"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"20:00","    Saab 340B","Saturday 5 April 2003","American Eagle Airlines","N268AE","340B-268","1991","General Electric CT7-9B","0 / Occupants: 0","0","Destroyed, written off","Other","Dallas/Fort Worth International Airport, TX (DFW) -   United States of America","Standing","-","-","-",NA,"","The Saab 340B was damaged by hail when a supercell thunderstorm passed over Dallas/Fort Worth International Airport in Texas, USA.Sources: Supercell Thunderstorms Create Swath of Damage and Injury April 5, 2003 / National Weather Service  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":10,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030405-2"
"20:00","    Saab 340B","Saturday 5 April 2003","American Eagle Airlines","N243AE","340B-243","1991Total airframe hrs:23650 hoursCycles:27003 flights","General Electric CT7-9B","0 / Occupants: 0","0","Destroyed, written off","Other","Dallas/Fort Worth International Airport, TX (DFW) -   United States of America","Standing","-","-","-",NA,"","The Saab 340B was damaged by hail when a supercell thunderstorm passed over Dallas/Fort Worth International Airport in Texas, USA.Sources: Supercell Thunderstorms Create Swath of Damage and Injury April 5, 2003 / National Weather Service  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":52,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030405-1"
"21:15 LT","    Airbus A319-111","Saturday 5 April 2003","Frontier Airlines","N917FR","1890","2002Total airframe hrs:590 hours","CFMI CFM56-5B 5/P","0 / Occupants: 64","0","None","Accident","Pueblo, CO -   United States of America","En route","Passenger - Scheduled","Denver International Airport, CO (DEN/KDEN)","Dallas/Fort Worth International Airport, TX (DFW/KDFW)"," NTSB","Accident investigation report completed and information captured","The captain stated that the airplane was climbing when they encountered light turbulence at 22,000 feet. One of the pilots called to the flight attendants and asked them to sit down. According to the captain, 30 to 60 seconds later the airplane encountered severe turbulence. One flight attendant fractured two metatarsal bones in her left foot, and another flight attendant received minor injuries. The airplane returned to the airport without further incident. Probable Cause: in-flight encounter with turbulence.Accident investigation:   Investigating agency: NTSB Report number: DEN03LA063 Status: Investigation completedDuration: 10 monthsDownload report:  Final report Sources: NTSB DEN03LA063 History of this aircraft Other occurrences involving this aircraft ï»¿  12 August 2015 VP-BIQ Rossiya 0 near Moscow min 21 February 2024 RA-73222 Rossiya 0 near Charonda, Vologda region min Location  Revision history:Date/timeContributorUpdates25-Mar-2024 10:27 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":58,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/370412"
"10:55","    Boeing 737-924 (WL)","Sunday 6 April 2003","Continental Air Lines","N71411","30128/1052","2002","CFMI CFM56-7B","0 / Occupants: 90","0","None","Accident","Palestine , Texas -   United States of America","En route","Passenger - Scheduled","Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)","Salt Lake City International Airport, UT (SLC/KSLC)"," NTSB","Accident investigation report completed and information captured","The transport category airplane encountered severe turbulence while deviating around weather at flight level 280 (FL280).  The captain had informed the flight attendants to leave the carts stowed and sit down because they might get ""a few bumps"" for the next minutes or so.  The ""Fasten Seat Belt"" sign was illuminated, and had not been turned off since takeoff.  A few minutes later the airplane encountered ""moderate turbulence"" with no preceding chop.  One flight attendant, who was in the aft galley was trying to stow away the beverage cart after receiving a call reporting turbulence the airplane may encounter.  While trying to stow the cart away, the cart rolled into her right side, resulting in a fractured femur.  Following the turbulence encounter, the airplane diverted to another airport and landed without further incident. Probable Cause: The airplane's encounter with unforecasted clear air turbulence during cruise flight.Accident investigation:   Investigating agency: NTSB Report number: FTW03LA121 Status: Investigation completedDuration: 1 year and 6 monthsDownload report:  Final report Sources: NTSB Revision history:Date/timeContributorUpdates26-Sep-2024 15:07 ASN Added 26-Sep-2024 15:38 ASN Updated [Departure airport, Destination airport, Source, Narrative, Accident report, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":55,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/435389"
"12:12","    Cessna 500 Citation I/SP","Monday 7 April 2003","Ibiza Flights","EC-HFA","500-0209","1974Total airframe hrs:13309 hoursCycles:14054 flights","Pratt & Whitney Canada JT15D-1A","0 / Occupants: 3","0","Destroyed, written off","Accident","ZÃ¼rich-Kloten Airport (ZRH) -   Switzerland","Landing","Private","Barcelona-El Prat Airport (BCN/LEBL)","ZÃ¼rich-Kloten Airport (ZRH/LSZH)"," BFU Switz.","Accident investigation report completed and information captured","Cessna Citation I/SP, EC-HFA, took off at 10:00 from Barcelona (BCN) on a private flight to Zurich (ZRH). The flight took place under instrument flight rules. Using radar vectors, EC-HFA was cleared at 12:05 for an ILS approach to runway 14. The right hand seat on the flight deck was occupied by a PPL-rated passenger. During approach, the passenger read out various checklist points, which were each confirmed or commented upon by the pilot. At 12:06:39, at a distance of approximately 10 NM from ILS DME 14, the aircraft descended below 4000 ft QNH. At 12:07:07 the ATCO informed the pilot that he would be allowed to leave 4000 ft QNH only at a distance of 8 NM from ILS DME 14. The aircraft was already at 3600 ft, so he instructed EC-HFA to climb to 4000 ft QNH in order to be able to reach the ILS glide slope. The pilot answered: ""(...) I got the ILS catched, but I go to 4000 ft."" Subsequent to this radio conversation, the passenger mentioned the following to the pilot, with reference to the approach chart: ""Lo pone aquÃ­. Tenemos las montaÃ±as ahÃ­ Â Here it is. We have hills there."" EC-HFA then climbed back to an altitude of 4000 ft QNH, which it reached at approximately 8 NM. At about 7 NM, it began the descent and therefore found itself above the ILS glide slope. With the message ""All stations, ah... we have now RVR one thousand four hundred metres, thatÂs ah... showers of snow coming ah... overhead the field and the final, out."" at 12:07:41, the Zurich final ATCO informed all aircraft on the frequency that a snow shower was approaching the airport. A little later, the ATCO asked EC-HFA whether the aircraft was now stabilised on the ILS; the pilot confirmed this. At this time the aircraft was between 7 NM and 8 NM from the threshold of runway 14, approximately 200 ft above the glide slope. The ATCO also informed the pilot that the runway visual range (RVR) was now 1200 m. The pilot thanked him and asked the passenger to continue reading out the checklist. When the aircraft was approximately six miles from the threshold of runway 14, EC-HFA was asked to contact Zurich aerodrome control. This was confirmed by the pilot on the radio. He repeated the frequency several times to the passenger, who was busy entering the frequencies in this phase of the flight. At 12:09:10, the pilot contacted aerodrome control. There followed a further discussion between the two persons in the cockpit during which the passenger mentioned that it was now essential to fly precisely straight, because there was a 2500 m high tower to one side. It is highly probable that the passenger was referring to an obstacle which is shown on the approach chart with a tower symbol. This obstacle is approximately 9 NM from ILS DME 14, just to the east of the approach centreline and shows an altitude of 2566 ft AMSL. The passenger further suggested that for this reason the autopilot should be used. He finally quoted the value of 2200 ft and asked the pilot whether he did not want to set the flaps to ""full flaps"" position. At this time, EC-HFA received landing clearance for runway 14. This was immediately acknowledged by the pilot. The pilot then confirmed with the words: ""Full flaps... landing gear"" that everything was now ready for the landing. According to the radar recordings, throughout the final approach phase EC-HFA was always between 200 and 300 ft above the glide slope. At approximately 12:11:15, EC-HFA reached the decision height of 1602 ft. The passenger asked the pilot not to fly manually but to continue to let the autopilot fly EC-HFA, because there was no ground contact at this time. Shortly afterwards, the passenger mentioned that he could now see some of the ground. A few seconds later, the passenger said: ""Arrivando...Pista, ahÃ­!...La vÃ©s?...Muy bien, vamos muy bien. Dejalo, dejalo que baje - WeÂre arriving... The runway, there!... Do you see it?... Very good, weÂre very good. Let her go, let her go, she has to descend."" At 12:11:14 the aircraft touched down on the grass about 700 m before the runway threshold and skidded in a wide right turn in the direction of the threshold of runway 16. CAUSE: ""The accident is attributable to the fact that the pilot, with insufficient visual references, continued his approach below the minimum and the aircraft collided with the ground approximately 700 m before the threshold of runway 14. The following factors contributed to the accident: - unsatisfactory flying qualification on the aircraft type involved in the accident. - distraction by the passenger during the entire approach and at the decision height.""Accident investigation:   Investigating agency: BFU Switz. Report number: No. 1923 Status: Investigation completedDuration: 3 years and 7 monthsDownload report:  Final report Sources: BFU   Location  Images: photo (c) Pedro de la Cruz, via Werner Fischdick; Palma de Mallorca Airport (PMI/LEPA); June 2000 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":50,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030407-0"
"13:49","    Dassault Falcon 20C","Tuesday 8 April 2003","Grand Aire Express","N183GA","147","1968Total airframe hrs:19093 hours","General Electric CF700-2D2","3 / Occupants: 3","0","Destroyed, written off","Accident","3 km W of Toledo, OH -   United States of America","Approach","Training","Traverse City Airport, MI (TVC/KTVC)","Toledo-Express Airport, OH (TOL/KTOL)"," NTSB","Accident investigation report completed and information captured","After delivering cargo to Traverse City, the aircraft returned to Toledo as an instructional flight for the first officer in training. Upon arrival in the Toledo area, the pilots initiated an ILS approach to runway 07. The approach terminated in a missed approach, and the airplane was radar vectored for a second ILS approach to runway 07. During the approach the plane descended below the glide path. The airplane impacted trees, and came to rest on level ground, 1.57 nautical miles from the approach end of runway 07. PROBABLE CAUSE: ""The flight instructor's inadequate supervision of the flight, including his failure to maintain an approach airspeed consistent with the airplane's configuration, which resulted in an aerodynamic stall due to slow airspeed, and subsequent uncontrolled descent into trees. Factors were the icing conditions, the flight instructors failure to turn on the wing and engine anti-ice, and his lack of experience as an instructor pilot in the airplane.""Accident investigation:   Investigating agency: NTSB Report number: NYC03FA080 Status: Investigation completedDuration: 1 year 1 monthDownload report:  Final report Sources: FAA  The Toledo Blade   Location  Images: photo (c) Peter Frei; Ogden Municipal Airport, UT (OGD); 10 October 1995 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":9,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030408-1"
"18:50","    Dassault Falcon 20C","Tuesday 8 April 2003","Grand Aire Express","N179GA","100","1967Total airframe hrs:15899 hours","General Electric CF700-2D2","0 / Occupants: 2","0","Destroyed, written off","Accident","14 km WSW of Saint Louis-Lambert International Airport, MO (STL) -   United States of America","Unknown","Cargo","Del Rio International Airport, TX (DRT/KDRT)","Saint Louis-Lambert International Airport, MO (STL/KSTL)"," NTSB","Accident investigation report completed and information captured","The airplane was on a second approach to land on runway 30R after having been instructed by air traffic control to climb during the final approach segment of the first approach due to inadequate separation from another airplane. The aircraft was low on fuel but the pilot did not notify ATC until they were on base turn to finals. The airplane ran out of fuel and both engines lost power. The crew then ditched their Falcon 20 into the Mississippi River. Both pilots were rescued. PROBABLE CAUSE: ""The pilot in command's improper in-flight decision not to divert to an alternate destination resulting in the exhaustion of the airplane's fuel supply, and his failure to relay his low fuel state to air traffic control in a timely manner.""Accident investigation:   Investigating agency: NTSB Report number: CHI03FA099 Status: Investigation completedDuration: 1 year and 9 monthsDownload report:  Final report Sources: NTSB id. CHI03FA099   Location  Images: photo (c) aeroprints.com; Rantoul, KS; 30 April 2013; (CC:by-sa) photo (c) Werner Fischdick; Milano-Linate Airport (LIN); 02 August 1991 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":51,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030408-0"
"","    Yakovlev Yak-40","Wednesday 9 April 2003","Uzbekistan Airways","UK-87367","9341731","1973","Ivchenko AI-25","0 / Occupants:","0","Substantial, written off","Accident","Urgench Airport (UGC) -   Uzbekistan","Take off","Unknown","Urgench Airport (UGC/UTNU)","",NA,NA,"The takeoff was aborted because of a power loss on the no. 1 engine but the plane could not be stopped on the remaining runway length. The Yak overran the 3000 metres long runway 13/31. The right main landing gear leg collapsed.Sources: Scramble 296   Location  Images: photo (c) via Werner Fischdick; Tashkent Airport (TAS/UTTT); May 1994 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":56,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030409-1"
"07:15","    Shorts 330-200","Wednesday 9 April 2003","SkyWay Enterprises","N805SW","SH.3055","1980Total airframe hrs:24401 hours","Pratt & Whitney Canada PT6A-45R","0 / Occupants: 2","0","Substantial, written off","Accident","Dubois-Jefferson County Airport, PA (DUJ) -   United States of America","Approach","Cargo","Pittsburgh International Airport, PA (PIT/KPIT)","Dubois-Jefferson County Airport, PA (DUJ/KDUJ)"," NTSB","Accident investigation report completed and information captured","The captain initiated the ILS runway 25 approach about 0705. While on the approach, about 300 feet above the ground, and 1/4 to 1/2 mile from the runway, the left engine surged. Specifically, it went from approximately 1,000 lb of torque to at least 2,000 lb of torque, and continued to oscillate. The surge yawed the airplane about 90 degrees to the right. At the time, the captain was in visual conditions, and on glideslope, with the airspeed decreasing through 106 knots. The captain aligned the airplane and attempted to go-around, but the throttles were ""sticking,"" and the airplane struck terrain 400 feet prior to runway 25, and left of the runway centerline. The nose gear and right main gear had separated, and the bottom fuselage sustained substantial damage. PROBABLE CAUSE: ""The captain's failure to maintain the proper glidepath during the instrument approach, and his failure to perform a go-around. Factors were a low ceiling and reduced visibility due to mist.""METAR: 11:22 UTC / 07:22 local time: 1122Z SP AUTO 07007KT 1/4SM FZFG OVC 001 M01/M01 A3010RMK A02.Accident investigation:   Investigating agency: NTSB Report number: NYC03LA081 Status: Investigation completedDuration: 10 monthsDownload report:  Final report Sources: NTSB   Location  Images: photo (c) via Werner Fischdick; Kissimmee Municipal Airport, FL (ISM/); January 2001 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":54,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030409-0"
"08:35 LT","    de Havilland Canada DHC-6 Twin Otter 300","Thursday 10 April 2003","Era Aviation","N886EA","756","1981Total airframe hrs:42442 hours","Pratt & Whitney Canada PT6A-27","0 / Occupants: 19","0","Substantial","Accident","Anchorage-Ted Stevens International Airport, AK (ANC/PANC) -   United States of America","Unknown","Unknown","Kenai Airport, AK (ENA/PAEN)","Anchorage-Ted Stevens International Airport, AK (ANC/PANC)"," NTSB","Accident investigation report completed and information captured","The captain was taxiing the airplane to the gate area at the conclusion of a scheduled domestic passenger flight.  The airplane was being marshaled into a parking spot by a single ground guide utilizing hand signals.  No other airplanes were parked nearby, and wing-walkers were not utilized.  As the airplane was being positioned by the ground guide, the underside of the left wing struck the top of a parked fleet service van.  Inspection of the left wing revealed that the outboard flap hinge assembly was displaced upward requiring replacement of the outboard rib, the outboard flap hanger assembly, and wrinkled upper wing skin near the wingtip.  The director of safety for the operator reported that a wing walker was not available or used as required by company policy when aircraft are operated near obstacles. Probable Cause: The failure of the captain to maintain adequate clearance between the airplane's wingtip and a parked vehicle.  A factor contributing to the accident was the failure of ground personnel to utilize a wing walker as prescribed in company policy when aircraft are operated near obstacles.Accident investigation:   Investigating agency: NTSB Report number: ANC03LA043 Status: Investigation completedDuration: 7 monthsDownload report:  Final report Sources: NTSB ANC03LA043 History of this aircraft Other occurrences involving this aircraft ï»¿  29 June 2009 PK-BRO Aviastar Mandiri 3 ca 19 km SSE of Wamena Airport (WMX) w/o CFIT Revision history:Date/timeContributorUpdates13-Oct-2022 15:37 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":50,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/296021"
"","    Antonov An-2R","Thursday 10 April 2003","Zakladu Uslug Agrolotniczych - ZUA","SP-WPZ","1G167-31","1976",NA,"0 / Occupants: 2","0","Destroyed, written off","Accident","Qum -   Iran","Manoeuvring  (airshow, firefighting, ag.ops.)","Agricultural","","",NA,NA,"The An-2 hit power lines while on a crop spraying flight. Control was lost and the airplane impacted the ground. An investigation revealed that the area was unsuitable for aerial spraying operations since there were numerous uncharted electrical lines running in close distance from each other in the area.Sources: Soviet Transports  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":59,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030410-0"
"21:52","    Antonov An-12BP","Friday 11 April 2003","Zapolyarye Airlines","RA-12981","00347104","1970","Ivchenko AI-20M","0 / Occupants: 13","0","Substantial, written off","Accident","Sredny Island -   Russia","Landing","Cargo","Salekhard Airport (SLY/USDD)","Sredny Island",NA,"Information verified through data from accident investigation authorities","The Antonov 12 transport plane was used to fly supplies to the floating station ""The North Pole - 1/32"". Weather conditions were below landing minima for the airport. The approach was continued, but the plane crash-landed 650 m short of the runway.Sources: ICAO Adrep  MAK Interstate Aviation Committee (IAC)  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":51,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030411-0"
"18:30","    Grumman HU-16C Albatross","Monday 14 April 2003","Private","N7026Y","G-394","1954",NA,"3 / Occupants: 3","0","Destroyed, written off","Accident","6,5 km W of Chetumal Airport (CTM) -   Mexico","Approach","Private","Tulum Airport (TUY)","Chetumal Airport (CTM/MMCM)",NA,"Information verified through data from accident investigation authorities","A Grumman HU-16 amphibian airplane, N7026Y, was destroyed following a loss of control during the turn from base to final approach near Chetumal, State of Quintana Roo, in the Republic of Mexico. The instrument rated private pilot and his 2 passengers were fatally injured. The airplane was owned and operated by the pilot. Visual meteorological conditions prevailed for the personal flight for which a visual flight rules (VFR) flight plan was filed. The flight originated from Tulum at 17:30 with Chetumal (CTM) as its intended destination. Local authorities reported the airplane had been cleared to land on runway 10 at the Chetumal International Airport. Witnesses reported that the airplane rolled and nosed over during the turn from left base to final approach. The airplane came to rest about 4 miles from the threshold of runway 10. A post-impact fire consumed the airframe.Sources: NTSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030414-0"
"","    Vickers 836 Viscount","Tuesday 15 April 2003","Trans Intair","9Q-CGL","435","1959",NA,"0 / Occupants: 3","0","Destroyed, written off","Accident","-   Congo (Democratic Republic)","Take off","Unknown","","",NA,NA,"One engine was damaged after landing on a 900 m gravel strip in Congo. A three-engine takeoff was attempted, but one engine failed on takeoff, causing the plane to crash into trees. The exact date of the occurrence is uncertain since April 27 is also mentioned for this crash.Sources: Scramble 289  Images: photo (c) via Werner Fischdick; ?; November 2002 photo (c) Pol van Damme, via Werner Fischdick; Grand Airport; June 1997 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":9,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20030415-1"
