"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Confidence.Rating","Narrative","Engine.model","Investigating.agency","detail_link"
"17:30 LT","    Boeing 777-233ER","Tuesday 25 April 2006","American Airlines","N789AN","30252/285","2000Total airframe hrs:22155 hours","0 / Occupants: 254","0","None","Accident","Dallas/Fort Worth International Airport, TX (DFW/KDFW) -   United States of America","Unknown","Passenger - Scheduled","Miami International Airport, FL (MIA/KMIA)","Dallas/Fort Worth International Airport, TX (DFW/KDFW)","Accident investigation report completed and information captured","An airline passenger flight was descending into the airport terminal area from 36,000 feet, with the seat belt sign on.  Approximately 25,000 feet, the captain made a passenger announcement, and then told the flight attendants to prepare for landing.  Shortly after the announcement, the airplane experienced moderate turbulence, and a flight attendant who had not yet sat down fell into a closet door and sustained a fractured ankle.  Paramedics were called to meet the airplane at the gate, and the flight landed without further incidence.  There was no significant meteorological information (SIGMET) issued, and there was no damage to the airplane. Probable Cause: The in-flight encounter with turbulence in clouds resulting in a flight attendant being injured.Accident investigation:   Investigating agency: NTSB Report number: DFW06LA115 Status: Investigation completedDuration: 3 monthsDownload report:  Final report Sources: NTSB DFW06LA115 History of this aircraft Other occurrences involving this aircraft ï»¿  26 September 2000 N789AN American Airlines 0 Miami International Airport, FL (MIA/KMIA) non Turbulence 15 March 2021 N789AN American Airlines 0 Fort Worth, Texas non Turbulence Revision history:Date/timeContributorUpdates25-Mar-2024 09:08 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":49,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Rolls-Royce RB211"," NTSB","https://aviation-safety.net/wikibase/370291"
"","    Canadair CL-215-6B11 (CL-415)","Wednesday 26 April 2006","Elleniki PolemikÃ­ AeroporÃ­a","2039","2039","2001","0 / Occupants: 2","0","Destroyed, written off","Accident","off Chalkis -   Greece","Unknown","Fire fighting","","",NA,"The aircraft was involved in a mishap on the water. While being towed to shore, the aircraft flipper over. It was recovered and subsequently withdrawn from use at Elefsis Air Base.Sources: Scramble 325  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":11,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Pratt & Whitney Canada PW123AF",NA,"https://aviation-safety.net/database/record.php?id=20060426-0"
"11:00","    Convair CV-580F","Thursday 27 April 2006","Sun Air Services, lsf Skyhaul","ZS-SKH","147","1954","8 / Occupants: 8","0","Destroyed, written off","Accident","Amisi Airport -   Congo (Democratic Republic)","Approach","Cargo","Goma Airport (GOM/FZNA)","Amisi Airport","Information verified through data from accident investigation authorities","The flight from Goma to Amisi was uneventful and the touchdown for landing seemed normal. However, the aircraft bounced three times during the landing roll and the left-hand main undercarriage collapsed. Due to the friction caused by the collapsed left undercarriage, the aircraft began to veer to the left. It appeared as if the pilot was able to control the aircraft and recover to the right. However, the aircraft then veered to the left again and the left wing struck an embankment. The aircraft skidded for approximately 200 m before the left wing and left engine separated from the fuselage. The main fuselage structure collided with a water furrow and skidded for 40 m before coming to a rest in an inverted attitude. A post impact fire erupted, which destroyed the aircraft. All the occupants onboard the aircraft were fatally injured. The airplane carried telecom equipment on behalf of the Vodacom company.Sources: CAA S.A.  Huit morts dans un crash dÂavion prÃ¨s Lubutu (Maniema) (Radio Okapi, 28-4-2006)  Un crash d'avion au Maniema fait 8 morts (L'Express 28-4-2006)   Location  Images: photo (c) Udo Kirinus, via Werner Fischdick; George Airport (GRJ); September 2005 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":53,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿",NA,NA,"https://aviation-safety.net/database/record.php?id=20060427-0"
"06:47","    Cessna 208B Grand Caravan","Friday 28 April 2006","United Nations - UN, lsf King Air Services","ZS-ADL","208B0381","1994","3 / Occupants: 3","0","Destroyed, written off","Accident","Margarita Mountain -   Uganda","En route","Cargo","Goma Airport (GOM/FZNA)","Bunia Airport (BUX/FZKA)","Information is only available from news, social media or unofficial sources","The Grand Caravan departed Goma (GOM) on a flight to Bunia (BUX), carrying 300 kg of freight. Instead of following the route indicated in the submitted flight plan, the crew executed a direct GPS route to Bunia. This took the plane over high terrain with clouds and low visibility.  The aircraft flew into the side of the Margarita Peak, which is on the Ugandan side of the Rwenzori Mountains. Margarita is the highest peak in the range is at 16700 feet (5109 metres). The aircraft crashed at an elevation of about 12500 feet (3800 m) and caught fire. Due to adverse weather in the Rwenzori Mountains, the wreckage was not located until April 30.Sources: Second SA plane missing in the DRC  (Independent 29-4-2006)  Uganda: United Nations Tries to Reach WFP Plane Wreckage (The Monitor 2-5-2006)  Ugandan report blames UN crew on plane crash (ANDnetwork.com, 12-9-2006)  Un petit avion affrÃ©tÃ© par le Pam portÃ© disparu en RDC (AFP, 29-4-2006)   Location  Images: photo (c) via Werner Fischdick; March 2001 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Pratt & Whitney Canada PT6A-114A",NA,"https://aviation-safety.net/database/record.php?id=20060428-0"
"22:01 LT","    Bombardier CRJ-900ER","Sunday 30 April 2006","Mesa Airlines","N909FJ","15009",NA,"0 / Occupants: 89","0","Substantial","Accident","Las Vegas-McCarran International Airport, NV (LAS/KLAS) -   United States of America","Taxi","Passenger - Scheduled","Las Vegas-McCarran International Airport, NV (LAS/KLAS)","Dallas/Fort Worth International Airport, TX (DFW/KDFW)","Accident investigation report completed and information captured","The airliner was struck by a loose string of baggage carts while taxiing for departure.  The airplane was traveling down a taxiway toward the active runway, and upon reaching an intersection, the captain noticed a loose string of baggage carts moving rapidly toward the airplane in an angled path from left to right.  He swerved the airplane to the right of the centerline in an effort to avoid collision with the baggage carts.  The lead rolling baggage cart struck the airplane's left wing, and the airplane traveled about 150 feet further down the taxiway before coming to a complete stop.  The lead baggage cart came to rest wedged between the wing and taxiway surface.  The airplane sustained substantial damage.  The string of carts came from the direction of the concourse D gates 10 through 14.  The baggage carts were equipped with a manual towbar actuated front two-wheel brake system.  The parking brake is designed to activate by the operator raising the towbar to the vertical position.  To release the parking brake, the brake/towbar-latch is pushed down by foot while the top of the tow bar is pushed inward toward the cart until the brake/towbar-latch is unhooked.  Northwest Airlines, the owner of runaway carts, issued an employee memorandum after the accident reiterating the importance of ensuring that the braking system is engaged when leaving carts unattended. Probable Cause: The failure of ground service personnel to properly set the parking brake on the lead baggage cart.Accident investigation:   Investigating agency: NTSB Report number: LAX06LA154 Status: Investigation completedDuration: 12 monthsDownload report:  Final report Sources: NTSB LAX06LA154 Revision history:Date/timeContributorUpdates08-Oct-2022 18:08 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","General Electric CF348c5"," NTSB","https://aviation-safety.net/wikibase/292392"
"13:10","    de Havilland Canada DHC-7-102","Monday 1 May 2006","United Nations - UN, lsf Trans Capital Air","C-GLPP","67","1981","0 / Occupants: 40","0","Substantial, repaired","Accident","Zwedru Airport -   Liberia","Landing","Passenger - Non-Scheduled/charter/Air Taxi","Monrovia-Roberts International Airport (ROB/GLRB)","Zwedru Airport",NA,"The DHC-7 was operating under charter agreement with the Department of Peacekeeping Operations (DPKO) for support of the United Nations Mission in Liberia (UNMIL) and carried 37 Ethiopian soldiers to Zwedru. The crew conducted a gear up landing at Zwedru. The bottom part of the fuselage, right wing flaps and No 4 engine were damaged as a result.Sources: Liberia: 40 Peacekeepers Survive Plane Accident (The Inquirer  2-5-2006)  Statement on the incident involving an UNMIL aircraft in Zwedru (UNMIL 1-5-2006)  United Nations   Location  Images: photo (c) anonymous; Zwedru Airport; 01 May 2006 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Pratt & Whitney Canada PT6A-50",NA,"https://aviation-safety.net/database/record.php?id=20060501-0"
"02:13","    Airbus A320-211","Wednesday 3 May 2006","Armavia","EK32009","547","1995Total airframe hrs:28234 hoursCycles:14376 flights","113 / Occupants: 113","0","Destroyed, written off","Accident","6 km SW off Adler/Sochi Airport (AER) -   Russia","Approach","Passenger - Scheduled","Yerevan Airport (EVN/UDYZ)","Adler/Sochi Airport (AER/URSS)","Accident investigation report completed and information captured","Armavia flight 967, an Airbus A320, crashed into the water of the Black Sea during an aborted night-time approach to Adler/Sochi Airport, Russia, killing all 113 occupants. Armavia flight 967 departed Yerevan (EVN) at 00:47 on a scheduled flight to Sochi (AER). Weather at Sochi was poor with rain and poor visibility. Radio contact with Sochi was established at 01:10. The flight crew discussed the current weather conditions at Sochi with the approach controller. At 01:26 the crew decided to return to Yerevan due to the below minima weather conditions at Sochi. At 01:30 the crew again requested the latest weather information. Visibility now was reported as 3600 m with a cloud base at 170 m. The captain now decided to continue to Sochi instead. Clearance was give to descent to an altitude of 3600 m. At 02:00 further descent instructions for 1800 m were issued by the air traffic controller. Weather conditions for an approach to runway 06 were now equal to the airport minima. Sochi Tower then cleared the flight to descend to 600 m. The glideslope was captured and the gear was lowered at 02:10. The crew reported ready and where cleared for landing. Weather was reported as 4000 m visibility with a cloud base at 190 m. Weather deteriorated quickly and thirty seconds later the controller reported that the cloud base was now at 100 m. He instructed the flight to abort the approach and told the crew to make a climbing right hand turn to an altitude of 600 m. The aircraft was flying at 300 m and performed a climbing turn to 450 m. Simultaneously the groundspeed dropped and the Airbus descended until it contacted the water and broke up. Wreckage sank to a depth of 700 m. CONCLUSION: ""The fatal crash of the Armavia A-320 EK-32009 was a CFIT accident that happened due to collision with the water while carrying-out a climbing manoeuvre after an aborted approach to Sochi airport at night with weather conditions below the established minima for runway 06. While performing the climb with the autopilot disengaged, the Captain, being in a psychoemotional stress condition, made nose down control inputs due to the loss of pitch and roll awareness. This started the abnormal situation. Subsequently the Captain's inputs in the pitch channel were insufficient to prevent development of the abnormal situation into the catastrophic one. Along with the inadequate control inputs of the Captain, the contributing factors to development of the abnormal situation into the catastrophic one were also the lack of necessary monitoring of the aircraft descent parameters (pitch attitude, altitude, vertical speed) by the co-pilot and the absence of proper reaction by the crew to the EGPWS warning.METAR: 22:00 UTC / 02:00 local time: URSS 022200Z VRB01MPS 4000 -SHRA BR BKN006 OVC027CB 11/11 Q1018 TEMRO 1500 BR VV005 RMK G/~Z QFE762 SC05=wind variable at 1m/sec, visibility 4000m, light rain showers, mist 5-7 oktas cloud at 600ft, 8 oktas overcast cloud at 2700ft with thunder clouds, temperature 11C dewpoint 11C, QNH 1018hPa, visibility 1500m mist vertical visibility 500ftAccident investigation:   Investigating agency: MAK Report number: - Status: Investigation completedDuration: 9 monthsDownload report:  Final report Sources: SKYbraryÂ   Gazeta.ru  MAK Interstate Aviation Committee (IAC)  Ministry of Emergency Situations (MChS) of Russia History of this aircraft Other occurrences involving this aircraft ï»¿  1 May 2005 EK32009 Armavia 0 Moskva-Vnukovo Airport (VKO) min Runway excursion Location  Images: photo (c) Avianet.de (Ralf Hoffmann); Amsterdam-Schiphol Airport (AMS); 16 October 2005 photo (c) Ger Buskermolen; Amsterdam-Schiphol Airport (AMS); 22 May 2005 Revision history:Date/timeContributorUpdates18-Feb-2025 08:31 ASN Updated [Narrative, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":55,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","CFMI CFM56-5A1"," MAK","https://aviation-safety.net/database/record.php?id=20060503-0"
"","    Boeing 737-281 Adv.","Thursday 4 May 2006","Batavia Air","PK-YTQ","21767/585","1979","0 / Occupants:","0","Substantial, written off","Accident","Jakarta-Soekarno-Hatta International Airport (CGK) -   Indonesia","Take off","Passenger - Scheduled","Jakarta-Soekarno-Hatta International Airport (CGK/WIII)","Ujung Pandang-Hasanudin Airport (UPG/WAAA)","Information verified through data from accident investigation authorities","A Boeing 737-281, registered PK-YTQ, was operating a flight from Jakarta to Ujung Pandang, Indonesia. During the take-off roll at Jakarta a main landing gear tyre delaminated and parts of the tread were released damaging hydraulic components. Shortly after takeoff, a malfunction of the hydraulics system was indicated to the flight crew. The crew elected to return to base. During the landing roll, the aircraft brakes and thrust reversers were reportedly not effective and the aircraft overran the end of the runway.Sources: NTSB DCA08WA014  ATSB History of this aircraft Other occurrences involving this aircraft ï»¿  11 March 2003 C-FTWJ WestJet 0 Kelowna Airport, British Columbia unk Engine failure 5 May 2006 PK-YTQ Metro Batavia 0 Jakarta-Soekarno-Hatta International Airport (CGK/WIII) Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":11,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Pratt & Whitney JT8D-17",NA,"https://aviation-safety.net/database/record.php?id=20060504-1"
"","    Boeing 727-2F2 (F)","Thursday 4 May 2006","Transmile Air Service","9M-TGA","22993/1808","1982","0 / Occupants: 4","0","Destroyed, written off","Accident","Bangalore-Hindustan Airport (BLR) -   India","Pushback / towing","-","-","-","Information verified through data from accident investigation authorities","The airplane was being readied for towing following maintenance to repair a fuel leak. While the auxiliary power unit was operating and providing electrical power to the airplane, the tow crew felt a ""jolt"" and noticed that a circuit breaker for the left wing fuel tank boost pump had tripped. Inspection of the airplane revealed substantial structural damage to the left wing in the area of the fuel tank.Sources: NTSB History of this aircraft Other occurrences involving this aircraft ï»¿  28 June 1985 TC-JCB TÃ¼rk Hava Yollari - THY 0 Istanbul-AtatÃ¼rk International Airport (IST) non Location  Images: photo (c) via Werner Fischdick; Maastricht/Aachen Airport (MST); October 1995 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":17,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","Pratt & Whitney JT8D-15 (HK3)",NA,"https://aviation-safety.net/database/record.php?id=20060504-0"
"15:35","    IAI Arava 201","Friday 5 May 2006","Guardia Nacional Bolivariana de Venezuela - GNBV","GN-8168","071","1981","5 / Occupants: 5","0","Destroyed, written off","Accident","29 km SW of Caracas -   Venezuela","En route","Military","Puerto Ayacucho Airport (PYH/SVPA)","Caracas-SimÃ³n BolÃ­var International Airport (CCS/SVMI)","Information is only available from news, social media or unofficial sources","An IAI Arava of the Venzuelan National Guard departed Puerto Ayacucho at 13:25 on a flight to Caracas. At 15:35 the crew reported that they were descending from 6700 to 5000 feet while almost 30 km from the airport. The wreckage was found in the morning of May 7.Sources: rescate.com   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿",NA,NA,"https://aviation-safety.net/database/record.php?id=20060505-4"
"00:05","    Lockheed C-130H Hercules","Friday 5 May 2006","Belgische Luchtmacht","CH-02","4460","1972","0 / Occupants: 0","0","Destroyed, written off","Other","Brussel-Zaventem Airport (BRU) -   Belgium","Standing","-","-","-","","Shortly after midnight a fire broke out in Hangar 40 at Brussel (BRU). The fire brigade had the fire under control by 03:00 but ultimately the roof collapsed. The hangar was used for maintenance work by Sabena Technics. Four aircraft were inside the hangar at the time of the fire: a Belgium Air Force C-130 Hercules (CH-02), a Volare A.320 (SX-BVB), an Armavia A.320 (EK-32010) and an Armenian International Airways A.320 (EK-32001). All four were presumably damaged beyond repair.Sources: Oorzaak brand Zaventem nog onbekend (Gazet van Antwerpen 5-5-2006)   Location  Images: photo (c) Werner Fischdick; Brussel-Zaventem Airport (BRU); 28 July 2005 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":75,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿",NA,NA,"https://aviation-safety.net/database/record.php?id=20060505-3"
"00:05","    Airbus A320-232","Friday 5 May 2006","Volare Airlines, lsf HellasJet","SX-BVB","1992","2003","0 / Occupants: 0","0","Destroyed, written off","Other","Brussel-Zaventem Airport (BRU) -   Belgium","Standing","-","-","-","","Shortly after midnight a fire broke out in Hangar 40 at Brussel (BRU). The fire brigade had the fire under control by 03:00 but ultimately the roof collapsed. The hangar was used for maintenance work by Sabena Technics. Four aircraft were inside the hangar at the time of the fire: a Belgium Air Force C-130 Hercules (CH-02), a Volare A.320 (SX-BVB), an Armavia A.320 (EK-32010) and an Armenian International Airways A.320 (EK-32001). All four were presumably damaged beyond repair.Sources: Oorzaak brand Zaventem nog onbekend (Gazet van Antwerpen 5-5-2006)   Location  Images: photo (c) via Werner Fischdick; Paris-Charles de Gaulle Airport (CDG); August 2003 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","IAE V2527-A5",NA,"https://aviation-safety.net/database/record.php?id=20060505-2"
"00:05","    Airbus A320-211","Friday 5 May 2006","Air Arabia, lsf Armenian International Airways","EK32001","397","1992","0 / Occupants: 0","0","Destroyed, written off","Other","Brussel-Zaventem Airport (BRU) -   Belgium","Standing","-","-","-","","Shortly after midnight a fire broke out in Hangar 40 at Brussel (BRU). The fire brigade had the fire under control by 03:00 but ultimately the roof collapsed. The hangar was used for maintenance work by Sabena Technics. Four aircraft were inside the hangar at the time of the fire: a Belgium Air Force C-130 Hercules (CH-02), a Volare A.320 (SX-BVB), an Armavia A.320 (EK-32010) and an Armenian International Airways A.320 (EK-32001). All four were presumably damaged beyond repair.Sources: Oorzaak brand Zaventem nog onbekend (Gazet van Antwerpen 5-5-2006)   Location  Images: photo (c) via Werner Fischdick; Paris-Charles de Gaulle Airport (CDG); August 2003 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","CFMI CFM56-5A3",NA,"https://aviation-safety.net/database/record.php?id=20060505-1"
"00:05","    Airbus A320-211","Friday 5 May 2006","Armavia","EK32010","632","1996","0 / Occupants: 0","0","Destroyed, written off","Other","Brussel-Zaventem Airport (BRU) -   Belgium","Standing","-","-","-","","Shortly after midnight a fire broke out in Hangar 40 at Brussel (BRU). The fire brigade had the fire under control by 03:00 but ultimately the roof collapsed. The hangar was used for maintenance work by Sabena Technics. Four aircraft were inside the hangar at the time of the fire: a Belgium Air Force C-130 Hercules (CH-02), a Volare A.320 (SX-BVB), an Armavia A.320 (EK-32010) and an Armenian International Airways A.320 (EK-32001). All four were presumably damaged beyond repair.Sources: Oorzaak brand Zaventem nog onbekend (Gazet van Antwerpen 5-5-2006)   Location  Images: photo (c) via Werner Fischdick; Frankfurt International Airport (FRA); May 2005 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","CFMI CFM56-5A1",NA,"https://aviation-safety.net/database/record.php?id=20060505-0"
