"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"23:39 LT","    Boeing 757-232","Sunday 27 February 2011","Delta Air Lines","N684DA","27104/535","1993Total airframe hrs:61800 hours","P & W PW2037","0 / Occupants: 190","0","None","Accident","Naches, Washington -   United States of America","En route","Passenger - Scheduled","Salt Lake City International Airport, UT (SLC/KSLC)","Seattle/Tacoma International Airport, WA (SEA/KSEA)"," NTSB","Accident investigation report completed and information captured","The flight crew of the scheduled domestic air carrier passenger flight was advised by the air route traffic control center that, due to a pilot report associated with the area of their routing, they should expect light-to-moderate chop during their descent between 20,000 feet and 16,000 feet. The flight crew, therefore, advised the passengers and the flight attendants that the descent would be bumpy and then advised the flight attendants that all descent and before-landing cabin securing activities should be completed about 10 minutes earlier than normal. Before the descent, the flight crew turned on the seatbelt sign and upon reaching 25,000 feet, the flying pilot began reducing the airspeed to that prescribed for turbulence penetration. As the airplane passed through 24,000 feet (4,000 feet higher than the altitude of the turbulence noted in the pilot report), three flight attendants were just finishing their activities, and the airplane suddenly encountered moderate turbulence for about 30 seconds. Due to the sudden movement of the airplane, the one remaining standing passenger and two of the flight attendants were thrown to the floor, one of whom sustained multiple bone fractures in her right foot. Probable Cause: The airplane's encounter with moderate turbulence at a higher altitude than the flight crew expected, resulting in an injury to a cabin crewmember.Accident investigation:   Investigating agency: NTSB Report number: WPR11LA149 Status: Investigation completedDuration: 1 year and 9 monthsDownload report:  Final report Sources: NTSB WPR11LA149 History of this aircraft Other occurrences involving this aircraft ï»¿  17 July 2023 N684DA Delta Air Lines 0 San Salvador/Ilopango International Airport (SAL/MSSS) min Location  Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":45,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/309507"
"15:10","    Fairchild SA227-DC Metro 23","Sunday 27 February 2011","LÃ­nea AÃ©rea Amaszonas","CP-2473","DC-842B","1993","Garrett TPE331-12U-701G","0 / Occupants: 8","0","Substantial, repaired","Accident","La Paz-El Alto Airport (LPB) -   Bolivia","Landing","Passenger - Scheduled","San Borja Airport (SRJ/SLSB)","Rurrenabaque Airport (RBQ/SLRQ)",NA,"Information is only available from news, social media or unofficial sources","A Swearingen Metro 23, registered CP-2473, was damaged during a forced landing at La Paz-El Alto Airport (LPB), Bolivia. The airplane operated on a domestic flight from San Borja (SRJ) to Rurrenabaque (RBQ) when the undercarriage failed to lock down while on approach. The crew decided to divert to La Paz for a forced landing. The left main landing failed to lock down and the airplane landed with nose gear and right hand main gear extended.Sources: AviaciÃ³nBoliviana.net   Location  Images: photo (c) Werner Fischdick; La Paz-El Alto Airport (LPB/SLLP); 26 July 2006 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110227-0"
"02:23","    Cessna S550 Citation S/II","Wednesday 2 March 2011","GIO Business Aviation","S5-BAX","S550-0028","1984","Pratt & Whitney Canada JT15D-4B","0 / Occupants: 3","0","Substantial, repaired","Accident","Forli Airport (FRL) -   Italy","Take off","Ambulance","Forli Airport (FRL/LIPK)","Torino-Caselle Airport (TRN/LIMF)",NA,"Information is only available from news, social media or unofficial sources","A Cessna S550 Citation S/II corporate jet, S5-BAX, sustained substantial damage in a takeoff accident at Forli Airport (FRL), Italy. The two pilots and flight nurse were not injured. The Citation was en route to Turin, operating an ambulance flight with a heart for transplant on board. The airplane yawed left during takeoff, close to rotation speed. Takeoff was aborted and the airplane came to rest in the snow next to runway 12.Sources: ANSV   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":45,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110302-1"
"09:05","    Swearingen SA227-AC Metro III","Wednesday 2 March 2011","Air Norway, lsf North Flying","OY-NPB","AC-420","1981Total airframe hrs:24833 hoursCycles:29491 flights","Garrett TPE331-11U-612G","0 / Occupants: 11","0","Destroyed, written off","Accident","Oslo-Gardermoen Airport (OSL) -   Norway","Landing","Passenger - Scheduled","Ãrland Airport (OLA/ENOL)","Oslo-Gardermoen Airport (OSL/ENGM)"," AIBN","Accident investigation report completed and information captured","A Swearingen SA.227AC Metro III, OY-NPB, sustained substantial damage in a runway excursion accident at Oslo-Gardermoen (OSL), Norway. None of the eleven occupants were injured. The airplane operated on scheduled flight M3990 from OLA (Ãrland) to OSL. During roll-out following a normal landing, when the aircraft's speed had decreased to less than 60 kt, the aircraft started an uncommanded turn to the right. The nose wheel steering system was activated. The course could not be corrected, and the aircraft veered off the side of the runway where it became stuck in hard-packed snow one meter deep. The investigation has shown that the loss of control was most likely caused by a fault in the nose wheel steering. The same problem had occurred six days earlier, but the commander then managed to disconnect the nose wheel steering in time and regained control. The fault could not be reproduced, and the aircraft was released to service after inspection and testing without remarks. The nose wheel steering system on this aircraft type is relatively complex, and over time several improvements have been made to improve its reliability. The Flight Manual has a caution related to activation of nose wheel steering at speeds higher than normal taxi speed. There was some freezing rain/freezing fog at the time of the accident. Comprehensive technical examination of the nose wheel steering on OY-NPB uncovered no single causal factor, but some indications of unsatisfactory maintenance. Irregularities that alone or in combination could have caused a temporary fault with the steering were present. The Accident Investigation Board believes that a temporary fault caused the nose wheel to unintentionally lock itself in a position towards the right. No other defects or irregularities that could explain why the aircraft veered off the runway were found.METAR: 02:41 UTC /  local time: 280241Z 19003KT 7000 FEW009 BKN025 M05/M06 Q1027Accident investigation:   Investigating agency: AIBN Report number: SL 2012/06 Status: Investigation completedDuration: 1 year and 3 monthsDownload report:  Final report Sources: AIBN Norway   Location  Images: photo (c) AIBN; Oslo-Gardermoen Airport (OSL); 02 March 2011; (publicdomain) photo (c) Allan J. Kortsen; Sumburgh Airport, Shetland Islands (LSI/EGPB); 08 May 2002 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110302-0"
"1436 UTC","    McDonnell Douglas MD-82","Friday 4 March 2011","REDjet","8P-ARB","49469/1410",NA,"P&W JT8D-200","0 / Occupants: 2","0","Minor","Accident","Bridgetown -   Barbados","Taxi","Test","-","-"," NTSB","Accident investigation report completed and information captured","The Boeing MD-82 aircraft, 8P-ARB, was conducting a high speed taxi on Runway 09 to perform some system checks on the airplane. As the airplane reached 80 knots, the airplane experienced an inadvertent rotation, and the nose wheel left the runway. The tail and rear section of the airplane impacted the runway during the rotation. The pilot completed a full takeoff with the tail in contact with the runway, and was airborne at 1436 UTC. The pilot returned to the airport and landed safely at 1446 UTC. The aircraft sustained damage to the tail and rear of the airplane, and Runway 09 sustained a 2 inch wide, 2000 foot long groove on the surface. Sources: NTSB DCA11WA034 Revision history:Date/timeContributorUpdates02-Jun-2023 18:00 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":64,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/314527"
"04:00","    Learjet 25D","Friday 4 March 2011","USMX AirLink","XA-TWH","25-289","1979Total airframe hrs:7098 hours",NA,"0 / Occupants: 6","0","Substantial, written off","Accident","Houston-Intercontinental Airport, TX (IAH) -   United States of America","Landing","Ambulance","Tuxtla GutiÃ©rrez-Ãngel Albino Corzo International Airport (TGZ/MMTG)","Houston-Intercontinental Airport, TX (IAH/KIAH)"," NTSB","Accident investigation report completed and information captured","During an instrument landing in night instrument meteorological conditions, the airplane exited the far end of the runway and struck the instrument landing system localizer antenna system. The pilot and the co-pilot both reported that, due to fog and low visibility, the pilot flared the airplane too high and landed too long on the runway. The pilot applied maximum braking and reverse thrust, but could not stop the airplane before exiting the runway. The reported weather was visibility of 3/4 mile in mist and an indefinite ceiling at 200 feet. The operator reported that there was no mechanical malfunction or failure of the airplane that would have precluded normal operation. Both pilots were likely influenced by the mission pressure to land because of medical considerations for a passenger on board. Probable Cause: The flying pilot's failure to attain the proper touchdown point in low-visibility conditions, which resulted in a runway overrun. Contributing to the accident was mission pressure to land at that airport.Accident investigation:   Investigating agency: NTSB Report number: final report Status: Investigation completedDuration: 1 year and 11 monthsDownload report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":44,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110304-2"
"13:09","    de Havilland Canada DHC-8-106","Friday 4 March 2011","FlugfÃ©lag Ãslands - Air Iceland","TF-JMB","337","1992Total airframe hrs:32336 hoursCycles:35300 flights","Pratt & Whitney Canada PW121","0 / Occupants: 34","0","Substantial, written off","Accident","Nuuk Airport (GOH) -   Greenland","Landing","Passenger - Scheduled","Kulusuk Airport (KUS/BGKK)","Nuuk Airport (GOH/BGGH)"," HCLJ","Accident investigation report completed and information captured","A DHC-8 passenger plane, registered TF-JMB, sustained substantial damage in a landing accident at GodthÃ¥b/Nuuk Airport (GOH), Greenland. All 31 passengers and three crew members survived. The airplane operated on a flight from ReykjavÃ­k Domestic Airport (RKV), Iceland to GodthÃ¥b/Nuuk Airport (GOH), Greenland with an enroute stop at Kulusuk. At 12:58, the flight crew of TF-JMB made radio contact with Nuuk AFIS and were informed that the runway in use was 23. The weather was reported to be: wind direction from 170Â° at a speed of 24 kts with a maximum of 43 kts, the visibility was 4,000 meters in light snow, moderate blowing snow, a few clouds at 1,800 feet, broken clouds at 3,500 feet, the temperature was zero, the dew point was minus four Celsius and the QNH was 1014 hPa.  The flight crew made visual contact with the runway and decided to deviate to the right (west) of the offset Localizer (LLZ) to runway 23. The flight continued towards the runway from a position right of the runway centerline. The flight crew was aiming to land the aircraft at a point between the runway threshold and the touchdown zone.  As the aircraft approached runway 23 it was still in the final right turn over the landing threshold. The aircraft touched down on runway 23 between the runway threshold and the touchdown zone and to the left of the runway centerline. The Flight Data Recorder (FDR) data indicated that the aircraft was banking more than 11Â° to the right as the aircraft touched down. At the same time the vertical acceleration was approximately 3.9 G and the rate of descent was greater than 13 feet per second. The right main landing gear (MLG) shock strut fuse pin sheared and the right MLG collapsed, the aircraft skidded down the runway and departed the runway to the right. The nose landing gear was separated from the aircraft as the aircraft was entering the unpaved surface. The aircraft came to rest in the rocky area to the right of runway 23. Adverse wind and turbulence conditions at BGGH led to flight crew task saturation on final approach and a breakdown of optimum cockpit resource management (CRM) resulting in a divergence from the operatorÂs stabilized approach policy. The divergence from the operatorÂs stabilized approach policy caused an unstabilized approach and a hard landing leading to an excess load of the right MLG at touchdown. According to its design, the right MLG fuse pin sheared as a result of stressAccident investigation:   Investigating agency: HCLJ Report number: HCLJ510-000828 Status: Investigation completedDuration: 2 years and 5 monthsDownload report:  Final report Sources: Sermitsiaq (4-3-2011)  Visir.is (4-3-2011)  SKYbraryÂ    Location  Images: photo (c) David Booster; ReykjavÃ­k Domestic Airport (RKV/BIRK); 01 June 2010 photo (c) Tomas Milosch; GodthÃ¥b/Nuuk Airport (GOH/BGGH); 03 June 2010 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110304-0"
"10:45","    Beechcraft 200 Super King Air","Saturday 5 March 2011","Vuecorp","YV196T","BB-540","1979Total airframe hrs:11696 hours",NA,"0 / Occupants: 8","0","Substantial","Accident","Union Island Airport (UNI) -   Saint Vincent and the Grenadines","Landing","Private","Porlamar Airport (PMV/SVMG)","Canouan Island Airport (CIW/TVSC)"," ECCAA","Accident investigation report completed and information captured","The Beechcraft 200 Super King Air aircraft suffered a runway excursion after landing with a tailwind at Union Island Airport (UNI), Saint Vincent and the Grenadines. The intended destination of the flight was Canouan (TVSC) in the Grenadine Islands but the pilot landed instead at Union Island (TVSU), some eight miles to the south of Canouan Island. In his report, the pilot stated that the ADF (Automatic Direction Finder) on board the aircraft was unserviceable and that they were navigating using the GPS and visual reference. On seeing Union Island, he assumed that it was Canouan and did not confirm this with the GPS distance. On seeing the high terrain to the west of the airport in Union Island the pilot decided to land from the east; hence his request to the Canouan ATC (STSC) to land on Runway 31. It was not until the aircraft was on short final approach that the pilots observed that the runway was 26 (the runway heading in Union Island (TVSU)) and not Runway 31 (the runway heading in Canouan TVSC)). The captain stated in his report that at this point, he did not believe that it was possible to execute a go-around due to the hills in his flight path. As a result of landing on the reduced runway length available at Union Island (TVSU), in addition to the tailwind component of approximately 10 kts, the aircraft was unable to stop and having veered off to the left, came to rest on the southern side of the end of Runway 26 striking the perimeter fence. CONCLUSIONS: Although the incorrect call sign (YV-192T instead of YV-196T) was consistently used by all of the Air Traffic Controllers, it does not appear to have contributed to the aircraft landing at the incorrect airport. The captain of the aircraft was not fluent in English and did not have an endorsement for English Language Proficiency on his licence. The Co-pilot had a level 4 endorsement. This lack of English Language Proficiency by the crew, particularly by the captain was, in the opinion of the investigators, a significant contributing factor in the aircraft landing at the wrong destination and therefore a major contributor to the accident. The Air Traffic Controller at Canouan (TVSC) issued landing clearance to the aircraft in spite of the fact that he did not observe the aircraft on when the pilot reported on final approach. The controller, in his report, stated that he found it strange that the pilot was requesting Runway 31 although the wind was favouring Runway 13. This coupled with the poor English Language Proficiency of the pilot should have caused him to be more vigilant prior to issuing landing clearance. The captain stated in his report that he did not observe the numbers on Runway 26 in Union Island until he was on short final. At that point, he decided that it was possible to execute a go- around due to the high terrain to the west of the runway and landed. The investigation revealed that the aircraftÂs performance was such that it could have executed a go-around up to the point of the threshold of Runway 26 in Union Island, by executing a turn to the south.Accident investigation:   Investigating agency: ECCAA Report number: final report Status: Investigation completedDuration: Download report:  Final report Sources: http://www.jeremietronet.com/unions-island-kiting-fishing-surfing-and-plane-crash/  https://whatsupcaribbean.wordpress.com/2011/03/06/plane-crash-in-union-islandupdated/  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":68,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110305-1"
"10:40","    Antonov An-148-100E","Saturday 5 March 2011","Voronezh Aircraft Production Association - VASO","61708","41-03","2011Cycles:32 flights",NA,"6 / Occupants: 6","0","Destroyed, written off","Accident","Garbuzovo, Belgorod region -   Russia","En route","Test","Voronezh-Pridacha Airport (UUOD)","Voronezh-Pridacha Airport (UUOD)",NA,"Accident investigation report completed and information captured","An Antonov 148-100E jet, registered 61708, was destroyed in an accident near Garbuzovo, Belgorod Region, Russia, killing all six crew members. The airplane, operating on its 32nd flight, was used to train pilots of the Myanmar Air Force. The AN-148 was due to be delivered to Myanmar later that year.  Around 10:40 the aircraft broke up in flight. Parts of the aircraft, including part of the horizontal stabilizer with elevator, were found 2-3 km from the main crash site. The cause of the accident was the inadvertently permitted the aircraft to accelerate 110 km/h above the design limit speed during an emergency descent. This led to low-frequency vibrations on the aircraft in all axes, an increase of alternating accelerations exceeding the margin of safety. The result was the break  up of the aircraft in the air, followed by its collision with the earth. The main factors contributing to the accident were:  1) untimely and inadequate actions of the crew to control the emergency decent;  2) lack of proper coordination among the members of the crew;  3) deviations from recommendations in the flight manual in executing the emergency descent ;  4) misleading indications on basic instruments when outside characteristic operating conditionsSources: airdisaster.ru  Gazeta.ru  Equipment failure is prime cause of An-148 crash - SK (ITAR-TASS, 9-3-2011)  Investigative Committee statement (9-3-2011)   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":53,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110305-0"
"11:40","    de Havilland Canada DHC-6 Twin Otter 100","Tuesday 8 March 2011","Desert Sand Aircraft Leasing","N157KM","57","1967Total airframe hrs:16541 hoursCycles:20927 flights","Pratt & Whitney Canada PT6A-27","2 / Occupants: 2","0","Destroyed, written off","Accident","1,3 km SW of Clayton County Airport-Tara Field, GA -   United States of America","Approach","Test","Clayton County Airport-Tara Field, GA","Clayton County Airport-Tara Field, GA"," NTSB","Accident investigation report completed and information captured","A DHC-6 Twin Otter skydiving plane was destroyed when it crashed during a local post-maintenance test flight from Clayton County Airport-Tara Field, GA.  The airplane came down in trees and broke up, killing both occupants. The accident flight was the first flight after both of the airplane's Pratt & Whitney Canada PT6A-20, 550-horsepower engines, were replaced with PT6A-27, 680-horsepower engines. The airplane took off with a pilot and a pilot-rated mechanic on board. Two uneventful touch-and-go landings were completed.  The airplane was then observed flying in the traffic pattern for runway 6. An eyewitness reported that the airplane was ""struggling to gain altitude and airspeed."" As the airplane turned to line-up with the runway, it ""stalled"" and descended nose first toward the ground.  The airplane impacted trees in a wooded marsh area, short of the threshold, near the extended centerline of runway 6. The airplane came to rest about 80-degrees vertically and canted about 25-degrees on the right wing. PROBABLE CAUSE: ""The pilot did not maintain airspeed while maneuvering, which resulted in an aerodynamic stall.""Accident investigation:   Investigating agency: NTSB Report number: ERA11FA183 Status: Investigation completedDuration: 1 year and 3 monthsDownload report:  Final report Sources: NTSB   Location  Images: photo (c) NTSB; Clayton County Airport-Tara Field, GA; 08 March 2011; (publicdomain) photo (c) NTSB; Clayton County Airport-Tara Field, GA; 08 March 2011; (publicdomain) photo (c) NTSB; Clayton County Airport-Tara Field, GA; 08 March 2011; (publicdomain) photo (c) NTSB; Clayton County Airport-Tara Field, GA; 08 March 2011; (publicdomain) photo (c) Dave G; Orange Municipal Airport, MA (KORE); 25 April 2009 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20110308-0"
"07:45","    Cessna 208B Grand Caravan","Thursday 10 March 2011","West Air, Inc. opf FedEx","N930FE","208B0030","1987Total airframe hrs:10532 hours","P&W PT6A SERIES","0 / Occupants: 1","0","Substantial","Accident","Meadows Field Airport, Bakersfield, California -   United States of America","Taxi","Cargo","Ontario, CA (ONT)","Bakersfield, CA (BFL)"," NTSB","Accident investigation report completed and information captured","The pilot of the cargo flight reported that, after landing at the destination airport, he taxied about 1.9 miles using the customary route toward the assigned cargo unloading area. The airplane turned right and then left without experiencing any anomalies. The pilot then applied full right rudder and brake pressure to negotiate the last 90-degree turn; however, the airplane did not turn as expected and subsequently impacted two trucks and a van. A witness reported that the airplane's taxi speed appeared normal throughout its approach and final turn. The examination of the accident master brake cylinders and the cylinders from two other airplanes that had reportedly failed revealed several anomalies that could have caused or contributed to the airplane's failure to turn as expected. The examination revealed that the right pedal assembly may interfere with the adjacent floorboard when the brake pedal is compressed to or near the full-internal cylinder travel stop, which may cause an additional stop and limit the overall travel of the cylinder. The examination also revealed that numerous components or items may prevent the master brake cylinders from fully extending after the brakes are released and adequate travel (reduced pressure) when the brakes are subsequently actuated. Additionally, the examination revealed that the brake fluid may bypass the piston O-ring or Stat-O-Seal if parts are damaged or excessively worn. The cylinder manufacturer, in conjunction with the FAA, published Service Bulletin CAB-32-01, Revision 1, to address the noted mechanical anomalies. Probable Cause: The malfunction of a master brake cylinder, which resulted in a loss of braking action and subsequent loss of directional control and collision with three vehicles during taxi. Contributing to the accident was the inappropriate design and manufacture of the master brake cylinders.Accident investigation:   Investigating agency: NTSB Report number: WPR11FA158 Status: Investigation completedDuration: 3 years and 2 monthsDownload report:  Final report Sources: NTSB  FAA register:  2. FAA: http://registry.faa.gov/aircraftinquiry/NNum_Results.aspx?NNumbertxt=930FE  4. https://flightaware.com/live/flight/PCM8662/history/20110310/1445Z/KONT/KBFL  Location  Revision history:Date/timeContributorUpdates10-Mar-2011 20:55 bizjets101 Added 11-Mar-2011 10:09 gregory Updated [Narrative, ]13-Dec-2016 23:18 Dr. John Smith Updated [Time, Location, Departure airport, Destination airport, Source, Narrative, ]21-Dec-2016 19:25 ASN Update Bot Updated [Time, Damage, Category, Investigating agency, ]27-Nov-2017 16:46 ASN Update Bot Updated [Operator, Other fatalities, Departure airport, Destination airport, Source, Narrative, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":9,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/121040"
